Comment,Sentiment,sentiment_confidence,sentiment_source,needs_review
"এখানে এত অবাক হওয়ার কি আছে, বিনপি এমন পোল্টি মারবে তা তো সবার জানা থাকার কথা। নির্বাচন এ যা করছে তাতে না বুঝার কিছুই নাই এরা ভবিষ্যত এ ভালো কিছুই করবে না।",Negative,0.3870688926508797,auto_second_pass_kept,False
"মাহদী আগমন করেছেন, আজই তাঁর প্রতি আনুগত্য ও সমর্থনের অঙ্গীকার করুন!",Negative,0.3420973792997313,auto_second_pass_kept,False
নবী মুহাম্মদ (সা. ও তাঁর পরিবার) বলেছেন:,Positive,0.4815167403042097,model_autofill,False
"“যে ব্যক্তি তার সময়ের ইমামের প্রতি আনুগত্য (বাইআত) না করে মৃত্যুবরণ করে, সে জাহেলিয়াতের মৃত্যুবরণ করেছে।""",Positive,0.4998373503227676,model_autofill,False
YouTube : The Mahdi Has Appeared.,Neutral,0.430508767220832,model_autofill,False
তাহলে এ নির্বাচনের মানে কি,Sarcastic_negative,0.6187800904247834,model_autofill,False
শুরু হচ্ছে তাহলে,Negative,0.334846010318125,auto_second_pass_kept,False
"17 বছর পর ও কিন্ত আওয়ামীলীগ অপমানিত হয়ে দেশ ছাড়তে হইছে ,, এটা মাথায় রাখা ভাল,, না হলে ,,,Another terrible revolution awaits us",Negative,0.3802000202882466,auto_second_pass_kept,False
Aita agai Jana silo Amon e hobe..,Neutral,0.6117047647086356,model_autofill,False
Ai karone BNP support korina,Sarcastic_negative,0.3556634044468862,auto_second_pass_kept,False
আরো কতো কি বাকি আছে সামনে ইনশাআল্লাহ,Positive,0.6175235183675657,model_autofill,False
১২ দিন পরে নিবে,Negative,0.3971783689358061,model_autofill,False
"ওহ নো,,,",Sarcastic_negative,0.4454081373957271,model_autofill,False
জিনি খমতা দিতে পারে তিনি খমতা কেরেও নিতে পারে এটা নিয়ে চিন্তার কিছু নেই সকল খমতার মালিক হলো আল্লাহ নো টেনশোন,Negative,0.5017033083044965,model_autofill,False
ব্যাপারটা চুদলিং সং হয়ে গেলো ।,Negative,0.5627378631722779,model_autofill,False
এটাকে বলে ইউ টার্ন 360°,Positive,0.514124925200634,model_autofill,False
শাবাশ,Sarcastic_negative,0.3923645359533542,auto_second_pass_kept,False
"গুড ডিসিশন, বাঙ্গালীদের এভাবেই প্রতিদান দিতে হয়।",Sarcastic_negative,0.3494152334630488,auto_second_pass_kept,False
আপনারা এগিয়ে যান আমি ফুল সাপোর্টে আছি,Sarcastic_negative,0.5239648798849809,model_autofill,False
"দরকার হয় উচ্চ-কক্ষ বাতিল করেন আমি তাতেও রাজি।(এবার বুজবে মূর্খ বাঙালি কাদের ভোট দিছে,অশিক্ষিত বাঙালি)",Positive,0.579637795349449,model_autofill,False
ইন্ডিয়ার এজেন্ট পার্টি,Sarcastic_negative,0.3350764275460201,auto_second_pass_kept,False
নিজের পায়ে নিজেরাই কুড়াল মারতেছে,Negative,0.6458180223753369,model_autofill,False
আওয়ামীলীগ স্টাইলে খেলা শুরু,Sarcastic_negative,0.5619022186280171,model_autofill,False
Agula re party Gali dei na amaro dekhbo koydin thake,Neutral,0.3961276970465356,auto_second_pass_kept,False
asol rup ta dekhai dilo asar sathe sathei.,Sarcastic_negative,0.4037043876181324,model_autofill,False
অবিলম্বে জুলাই আন্দোলনের সর্বস্তরের জনতা আবার ঐক্য হতে হবে বি এন পি নামক নব্য ফ্যাসিবাদের পতনের ডাক দিয়ে এদেশের মাটি কে পবিত্র করতে হবে। বি এন পি নয় জুলাই চাই। বি এন পি কে দায়িত্ব নিয়ে শাখা প্রশাখা গজানোর আগেই কেটে ফেলতে হবে।,Neutral,0.7033567355239232,model_autofill,False
যারা জনগণের গনোভোটের রায়'কে মানে 'না তারা ই আবার জনগনের দিয়া ভোটে সংসদে যেতে চায় কেমনে?,Sarcastic_negative,0.4058005497320213,model_autofill,False
আবারও পুনমারামারী শুরু গরি দিইয়ি..,Sarcastic_negative,0.380561398412341,auto_second_pass_kept,False
গিরগিট এর মত ক্ষমতায় এসে রং দেখানো শুরু হয়ে গেছে,Sarcastic_negative,0.3981733726581349,model_autofill,False
সালারে কি পরিমানের বাটপারি করবে বুঝার বাকী নাই আর!,Negative,0.7405256523410376,model_autofill,False
পল্টি নিলো জাতির সাথে বেইমানি,Sarcastic_negative,0.4541771521258259,model_autofill,False
পল্টি বাজ,Sarcastic_negative,0.5630528570058544,model_autofill,False
কোটা না মেধা,Sarcastic_negative,0.4060559988183806,model_autofill,False
মেধা মেধা।,Sarcastic_negative,0.439898292074155,model_autofill,False
সঠিক সিদ্ধান্ত ধন্যবাদ সরকার কে।,Positive,0.5949152141161642,model_autofill,False
শপথ নেয়ার কি আছে জুলাই সনদ এটা চলমান প্রক্রিয়া,Negative,0.7248328558336196,model_autofill,False
বিএনপিকে স্যালুট জানাই।,Negative,0.9220387307247228,model_autofill,False
ওয়াকারকে সকল ক্ষমতা হস্তান্তর করা হোক,Negative,0.45262899956094,model_autofill,False
"আমাদের সংবিধানে গণবিপ্লবের মুখে প্রধানমন্ত্রী পলাইয়া গেলে কি হবে এইটা বলা নাই। কাজেই কেউ চাইলে এইটা দাবি করতে পারে যে, সংবিধান অনুযায়ী হাসিনা এখনো বৈধ প্রধানমন্ত্রী। এবং সংবিধান অনুযায়ী এই নির্বাচন হবার কথা ছিল ২০২৮ সালে।",Neutral,0.3990746608463968,model_autofill,False
সংবিধান অনুযায়ী ইউনুসের অন্তর্বর্তী সরকার অসাংবিধানিক। সংবিধানের কোথাও অন্তর্বর্তী সরকারের কথা লেখা নাইতো। কাজেই সংবিধান অনুযায়ী অন্তর্বর্তী সরকারের অধীনে করা নির্বাচনও অসাংবিধানিক।,Negative,0.4761510356323828,model_autofill,False
"তো, সংসদ সদস্য হিসাবে আপনাদের শপথ কেমনে সাংবিধানিক হয়?",Sarcastic_negative,0.7749302927042687,model_autofill,False
এতে পলাতক স্বৈরাচার ও দালালরা খুশি হবে এটাই তো স্বাভাবিক! বিএনপি'র পথ চলার শুরুটা কিই তবে আওয়ামী সঠতা দিয়ে?,Neutral,0.4404938771577441,model_autofill,False
2024 এর জুলাই সনদ বাস্তবায়ন করতে না পারলে।। এখন 2026 সালে কিসের নির্বাচন.. কারণ 1972 সালের সংবিধান অনুযায়ী জাতীয় সংসদ নির্বাচন এর সর্বশেষ 2029 সাল পর্যন্ত,Sarcastic_negative,0.5461893341945118,model_autofill,False
শেখের বেটি প্রধানমন্ত্রী শেখ হাসিনা??,Positive,0.3071150221980524,auto_second_pass_kept,False
juuuuuuulay der ki hobe,Sarcastic_negative,0.5474335522011474,model_autofill,False
Taile tomgo thakar dorker nai,Sarcastic_negative,0.363593252008987,auto_second_pass_kept,False
জুলাইয়ের সাথে গাদ্দারির ফল ভালো হবে না,Neutral,0.7347619549676347,model_autofill,False
কপালে এদেরো দুংখ আছে এটা ক্লিয়ার।,Negative,0.4186963411031271,model_autofill,False
আরেক জুলাইয়ের অপেক্ষ বাংলাদেশ,Positive,0.648993269343382,model_autofill,False
আগেই বুজছিলাম নেতার উপরে আলেম ভিতরে জালেম,Negative,0.5493480327955202,model_autofill,False
Kokhn ki bole,Sarcastic_negative,0.3985783877551422,model_autofill,False
জনগণের সাথে বেইমানি,Sarcastic_negative,0.6040133253554617,model_autofill,False
জনগন হ‍্যাঁ ভোট দিয়ে জয় যুক্ত করেছে,Positive,0.4623043735543206,model_autofill,False
শপথ করতাছি আমরা জনগণের টাকা লুটে খাব তোমরা কোন কথা বলতে পারবে নাচোর সব একসাথে শপথ পড়তাছে,Negative,0.5691416696563161,model_autofill,False
Beiman b n p,Sarcastic_negative,0.4069137370619967,model_autofill,False
ইতিহাসের সেরা গাদ্দার টিকবে না ১৭ বছরের হাসিনার ক্ষমতা টিকেিয়ে রাখতে পারে নাই সকল প্রশাসন তার হাতে থাকার পরেও বিএনপি কেমনে টিকবে শুরুতেই তাদের পতনের গাদ্দারি শুরু করে দিছে,Negative,0.6146434987702443,model_autofill,False
সাধারণ জনগণ থেমে থাকবেনা আন্দোলন করবে,Sarcastic_negative,0.4483315802105455,model_autofill,False
আবার নতুন করে স্বৈরাচার এবং স্বৈরশাসন প্রতিষ্ঠিত হতে চলছে অপেক্ষা করুন আর চেয়ে চেয়ে দেখুন।,Positive,0.5653493918269696,model_autofill,False
এটা তাদের দোস না এটা মাথা মোটা বাঙালীদের পাপের ফল।,Negative,0.4693371613624826,model_autofill,False
"#_সরি Osman Hadi ওসমান হাদি ভাই, হাজারো জীবনের বিনিময়ে আমরা এক স্বৈরাচারকে সরিয়ে আবার অন্য স্বৈরাচারের কাছে দেশ তুলে দিয়েছি।",Negative,0.6225324497248882,model_autofill,False
Batpari suru,Sarcastic_negative,0.3588030931126367,auto_second_pass_kept,False
RIP “হ‍্যাঁ” ভোট !,Sarcastic_negative,0.4503214907844198,model_autofill,False
2 bosor o tikbi na in sha allah,Positive,0.5853947897569136,model_autofill,False
১৯৯৬- ১৫দিন....অতিত ভুলে যাওয়া উচিত না।,Sarcastic_negative,0.3618232028649249,auto_second_pass_kept,False
"সংবিধান সংস্কার হলে তারা দূর্নীতি চাঁদাবাজি করতে পারবে না,,,,",Sarcastic_negative,0.4791283979045324,model_autofill,False
Mc ra besi barche poton sigroi,Sarcastic_negative,0.4582183364898277,model_autofill,False
আলহামদুলিল্লাহ,Positive,0.6938070689355245,model_autofill,False
রাস্তা পাবে না পালানোর,Sarcastic_negative,0.4031895829162341,model_autofill,False
গান সেই পুরোটাই,Sarcastic_negative,0.4218182434467104,model_autofill,False
শুধু আফসোস হয় ১৪শ শহীদের জন্য।,Positive,0.4045885222984065,model_autofill,False
গাদ্দারী শুরু হয়ে গেছে একনি বাকি দিন জনগণ সুন্দর ভাবে দেখবে,Sarcastic_negative,0.6930244328621566,model_autofill,False
বদমাইশি শুরু হয়ছে তাহলে,Sarcastic_negative,0.3841460534225486,auto_second_pass_kept,False
১৪০০+ ভাইয়ের অভিশাপ বয়ে বেড়াতে হবে এই দেশের মানুষকে।,Neutral,0.6074229472593833,model_autofill,False
জাতির সাথে বড় প্রতারণা হলো।,Negative,0.4509258384001098,model_autofill,False
শ্রীলঙ্কার নিউজ দেখছো ফাসির অডার আন্দোলন কারিদের,Negative,0.4146749378929603,model_autofill,False
এমনটিই হওয়ার কথা ছিল হয়তো,Positive,0.661414336390245,model_autofill,False
এখন বুঝো জনগণ তোমাদের মতামত কে সুডেও না এটাকেই বলে মোনাফেক,Positive,0.690583377194762,model_autofill,False
এটা কি হলো এখন।,Positive,0.3976031877358175,model_autofill,False
Wow ato joldi aahol color dekano Shuru hoie gelo,Sarcastic_negative,0.4118596832495619,model_autofill,False
Gaddar r munafik kara akhon bujho sobai,Sarcastic_negative,0.4229526826348662,model_autofill,False
(সুরা আল আনআম ১২৯ ),Negative,0.5491160486929751,model_autofill,False
এভাবেই আমি জালেমদেরকে একে অপরের উপর তাদের কৃতকর্মের কারণে আধিপত্য দান করে থাকি।,Negative,0.4857419395964057,model_autofill,False
এ আয়াতের আরও এক তরজমা- এভাবেই আমি জালেমদের একে অপরের সঙ্গী বানিয়ে দেব’। সুতরাং আখিরাতেও আমি তাদের একজনকে অন্যজনের সাথী বানিয়ে দেব।,Negative,0.3542958943703585,auto_second_pass_kept,False
জানতাম কিছু একটা হয়বো,Sarcastic_negative,0.50034126240481,model_autofill,False
তাহলে সরকারে বসার কোন অধিকার নেই তাদের। নির্বাচন বাতিল করা হোক। তাঁরা যখন সংস্কার করবে না তখন এত টাকা খরচ করে নির্বাচনের আয়োজন করা হল কেন। সংস্কার করার জন্য যখন শপথ গ্রহণ করল না তার মানে তো গণভোট বাতিল এর পক্ষে তারা তাহলে জাতীয় নির্বাচনে বাতিল। সংস্কার করুন না হয় নির্বাচন বাতিল করুন।,Positive,0.3977468149498846,model_autofill,False
পল্টিবাজ বি.এন. পি,Sarcastic_negative,0.3910940482462924,auto_second_pass_kept,False
পোলটি মারা শুরু,Sarcastic_negative,0.419759048430598,model_autofill,False
চিটিংবাজি শুরু,Sarcastic_negative,0.4194185917386595,model_autofill,False
1996 সালে মনে আছে 12 দিন,Sarcastic_negative,0.5361486979668598,model_autofill,False
"Ci ki vul korlo banglar Manushra abr, kadte hobe sbaike abr",Sarcastic_negative,0.4406152121162101,model_autofill,False
Karon ki?,Sarcastic_negative,0.4828483903356236,model_autofill,False
এতো কেবল শুরু,Sarcastic_negative,0.5281149072063575,model_autofill,False
ওদের পুরোনো সবাব।,Sarcastic_negative,0.2929200469178639,auto_second_pass_kept,False
গাদ্দারী শুরু করে দিলেন এত তাড়াতাড়ি,Sarcastic_negative,0.391948009431389,auto_second_pass_kept,False
ekdom tik ace,Sarcastic_negative,0.3923865963300019,auto_second_pass_kept,False
অবৈধভাবে আসছে শপথ না নিলে বাসায় চলে যাক,Sarcastic_negative,0.3696339979280085,auto_second_pass_kept,False
রক্তের সাথে গাদ্দারী,Negative,0.7315866168910881,model_autofill,False
বাহ!অসাধারণ।,Sarcastic_negative,0.4944182833072683,model_autofill,False
দে লাড়া,Sarcastic_negative,0.4376542331742634,model_autofill,False
গাদ্দারি শুরু,Sarcastic_negative,0.4369712284149729,model_autofill,False
জুলাইয়ের সাথে বিএনপির গাদ্দারী শুরু।,Negative,0.7703040105844403,model_autofill,False
গনতান্ত্রিক দেশে জনগণের রায় কিভাবে বাতিল হয়?,Sarcastic_negative,0.6793891471509643,model_autofill,False
"যদি হয় তাহলে এই প্রহসনের ইঞ্জিনিয়ারিং নির্বাচনও বাতিল করতে হবে""""",Neutral,0.4973744536113096,model_autofill,False
ওরা ভালো চায়না তাহলে হ্যাঁ ভোট দিতে বলছে কেন,Sarcastic_negative,0.3737049488963904,auto_second_pass_kept,False
চাদাবাজ টু পল্টিবাজ,Sarcastic_negative,0.5802335382944236,model_autofill,False
জনগণের বিরুদ্ধে অবস্থান নেওয়া মোটেই কাম্য নয়।,Sarcastic_negative,0.5377629610348886,model_autofill,False
প্রমান পাইছেন ত-নৌকার ধানের শীষ দুই সাপের একই বিষ,Sarcastic_negative,0.7472038667045304,model_autofill,False
জে ফলটি,Sarcastic_negative,0.3751669213478774,auto_second_pass_kept,False
লন্ডনের টিকিট কেটে রাখেন।সময় ঘনিয়ে এসেছে।,Sarcastic_negative,0.5891915087411871,model_autofill,False
ভোট দিয়ে কাকে ক্ষমতায় তুললাম আফসোস হচ্ছে,Positive,0.3544824266979336,auto_second_pass_kept,False
"আমি আগ থেকেই জানি,প্রথমে তারা সংবিধানের দোহাই দিত,বাধ্য হয়ে গণভোটে রাজি হয় বিশ্বাস ঘাতকতা করার জন্য, তারা গণভোট আর নির্বাচন একসাথে করেছে নির্বাচিত হওয়ার পর যা করার করতে পারে মত।",Positive,0.6927512811067413,model_autofill,False
"জানতাম খাম্বার দল এটাই করবে,,এরা কিছুদিন পরে আওয়ামী লীগ কেও ফিরিয়ে আনবে।",Negative,0.5874435745321371,model_autofill,False
জুলাই ব্যবহার করে ক্ষমতায় যাওয়া শেষ। এখন আর শহীদের আকাঙ্ক্ষা দিয়ে কি হবে? সংস্কার দিয়ে কি হবে?এখন ক্ষমতা উপভোগের সময়,Positive,0.5969485780726088,model_autofill,False
এটাই হওয়ার কথা ছিল,Positive,0.6576104154051602,model_autofill,False
অবৈধ নির্বাচন,Sarcastic_negative,0.7863587916745919,model_autofill,False
মাএ ২ বছর থাকতে পারবে,Negative,0.5225541081465145,model_autofill,False
খুব ভালো আরো তো বাকি যারা ভোট দিছে তারা বুঝুক কাদের হাতে ক্ষমতা গেছে,Positive,0.7182473784526514,model_autofill,False
ওরা আম্লিগের পক্ষের শক্তি তাদেরকে বাংলার সাহসী জুলাই যোদ্ধারা রূখে দিবে ইনশাআল্লাহ।,Positive,0.6150436569295293,model_autofill,False
গণভোট যদি কার্যকর হয় তাহলে কেউ দশ বছরের বেশি প্রধানমন্ত্রী থাকতে পারবে না। কিন্তু বিএনপি চাচ্ছে সারাজীবন ক্ষমতায় থাকার জন্য তাই তারা গণভোটকে অস্বীকার করেছে। গণভোটের ৪৭ টি কার্যক্রম আছে প্রত্যেকটা কার্যক্রম দেশ এবং জনগণের পক্ষে আর এই জন্যই তারা সেটা কে অস্বীকার করে নিজেদের আন্ডারে রাষ্ট্র পরিচালনা করতে চাচ্ছে।,Negative,0.5240213441085437,model_autofill,False
৭১ এর সংবিধান মুছে রাজাকারদের সংবিধান অনুযায়ী পড়বে,Sarcastic_negative,0.4512743504456996,model_autofill,False
বি এন পি পল্টি নিবে এটা জানতাম,Sarcastic_negative,0.3420667744893764,auto_second_pass_kept,False
এই দুটো নির্বাচন একই পদ্ধতিতে হয়েছে শপথ নিলে দুইটারই শপথ নিতে হবে। কোন সাংবিধানিক বৈধতায় ২৯ সালের নির্বাচন ২৬ সালে !!কোন সাংবাদিক আইনে ? হাসিনা নির্বাচিত প্রধানমন্ত্রী! হাসিনাকে ফেরত এনে তার অধিনে নির্বাচন করতে হবে,Neutral,0.5141200258732658,model_autofill,False
এরা কি হ্যা ভোট দিছে? আর না ভোট দিয়ে ও কিভাবে জিতলো,Positive,0.4845789322153669,model_autofill,False
দেশে আবার আন্দোলন হবে মনে হচ্ছে,Neutral,0.5927809502816134,model_autofill,False
সমস্যা নাই আপনাদের ইচ্ছা,Sarcastic_negative,0.7250678417174924,model_autofill,False
"তা হলে ভয়ের কিছু নাই বাংলার মানুষ ছাড় দেয় ছেড়ে দেয় না,",Sarcastic_negative,0.3127470497922192,auto_second_pass_kept,False
→স্মরণ করিও আওয়ামী লীগের অবস্থার কথা।,Positive,0.4907427851417738,model_autofill,False
শুরুতেই বেঈমানী,Sarcastic_negative,0.3795239772713584,auto_second_pass_kept,False
"চোর হইলে যা হয় আর কি,সংস্কার শপথ করলে তো চুরি করতে পারবে না ।",Negative,0.5572282026214191,model_autofill,False
বাস্তবসম্মত এবং যুক্তিযোগ্য সিদ্ধান্ত।,Positive,0.4814302086948423,model_autofill,False
ছবির নাম পল্টি,Sarcastic_negative,0.5195061799715742,model_autofill,False
রাষ্ট্রর দায়িত্ব গ্রহণ করতে গিয়ে কেউ কি চাইবে রাষ্ট্রদ্রোহী হতে,Negative,0.4326864830090051,model_autofill,False
সবাই তৈরি থাকেন আবার জুলাই আসতেছে,Negative,0.4578609107594843,model_autofill,False
এত না ভোট কে দিয়েছে এখন দেখছেন।,Negative,0.3451071600289349,auto_second_pass_kept,False
তাহলে হাসু আপুর কি দোষ ছিলো?,Sarcastic_negative,0.4221187043164396,model_autofill,False
ফ্যাসিবাদের থেকে আমরা মুক্তি পাব না।আর কত রক্ত দিলে এদেশের মানুষের মুক্তি হবে আর কত লাস চাও। জাতির এক বেইমান মুনাফেক ইউনুস কে বিশ্বাস করে ছাত্র জনতা বসিয়েছিল আবার যদি রক্ত দিতে হয়। এই রক্তের স্র কোথায় গিয়ে থামবে হয়তো আমরা জানিনা স্পষ্ট বলতে পারি বাংলাদেশ থেকে রক্তের দাগ ভারতে গিয়েও পড়বে হে আল্লাহ রহম কর আরেকটা জুলাইয়ের জন্য তৈরি হতে হবে,Negative,0.7416458162873342,model_autofill,False
জনগণ এইবার বুঝতে পারবে সত্যি কারের রাজাকার কারা মির্জাফর কারা,Negative,0.4655725495113331,model_autofill,False
"এটি একটা গাদারি করা হলো। বাংলাদেশ আর কখনো শান্তি থাকবে না মনে হয়। গাদ্দারির পরিনতি খুব ভয়াবহ হবে, এটা কি দেশের মানুষ আশা করেন।",Positive,0.4054102061478363,model_autofill,False
"হুম,তাহলে ঘুষ কেমনে খাবে",Sarcastic_negative,0.4601997316634152,model_autofill,False
আসল রুপ দেখা যাচ্ছে।।,Sarcastic_negative,0.397893963486233,model_autofill,False
হাসিনার মতো পালানোর বন্দোবস্ত করে পেলেন।।,Sarcastic_negative,0.4704549530999786,model_autofill,False
বিএনপির এই আচরণে স্পষ্ট যে নির্বাচনে কারচুপি হয়েছে কারণ বিএনপি হে ভোট দেই নাই,Negative,0.9307688855903457,model_autofill,False
সবাই দুর্নীতিবাজ করবে সে জন্য,Positive,0.6678012897806803,model_autofill,False
তাহলে তো চুরি করতে অসুবিধা হবে,Neutral,0.669987289922029,model_autofill,False
এক সময় এই ব্যাপারটা নিয়ে তারা ভাব ডাকবে,Negative,0.5265689990258552,model_autofill,False
"বাংলাদেশ জাতীয়তাবাদী দল (বিএনপি) সংবিধান সংস্কার পরিষদের সদস্য হিসেবে শপথ নেবে কি নেবে না, এটি তাদের নিজস্ব রাজনৈতিক ও সাংবিধানিক সিদ্ধান্তের বিষয়। তারা কোনো রাজনৈতিক দলের কাছে নয়, জনগণের কাছেই দায়বদ্ধ। জনগণের ভোটে নির্বাচিত হয়ে তারা জাতীয় সংসদে প্রতিনিধিত্ব করছে এবং সেই ম্যান্ডেট অনুযায়ী দলীয় অবস্থান নির্ধারণের অধিকার তাদের রয়েছে।",Negative,0.6843705334657368,model_autofill,False
