Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
এটা বরকতি দৌড়,Dhaka,,,Negative,0.4466714831189007,model_autofill,False
"""খনিকের ছেলে বলে কি, যে দৌড়ায় সে কষ্ট পায় না খনিকের ছেলে সার্ভিস মলম কষ্ট পায়",Dhaka,Pabna,,Sarcastic_negative,0.302059533024222,auto_second_pass_kept,False
আমি কি হোনুরে।,Dhaka,Khulna,Satkhira,Negative,0.6896041446153698,model_autofill,False
জ্বালা জ্বালা বুকে বড় জ্বালা,চাঁপাইনবাবগঞ্জ,Dhaka,,Sarcastic_negative,0.5371343043741496,model_autofill,False
মায়ের চেয়ে মাসির দরদ বেশি,Khulna,Magura,,Negative,0.4060094777445659,model_autofill,False
"""অন্য দের নিয়ে ভাবতে হবে না, নিজেকে নিয়ে ভাবেন,,",Dhaka,,,Neutral,0.6289803408480737,model_autofill,False
কারণ তুমিও একসময় এভাবে দৌঁড়ায় ছিলা,Chittagong,,,Sarcastic_negative,0.4323712543523493,model_autofill,False
"""কাল,থেকে তুমি দৌড়ে যাবা,তোমার চাকরি কনফার্ম ওকে",Dhaka,,,Negative,0.5294627973472434,model_autofill,False
"""ছাত্রলীগের এজেন্ট যখন বাইটে পইড়া জুলাই এজেন্ট হয়ে যায়, আমাদেরও হাঁসি পায়",Chittagong,,,Negative,0.5011757534002592,model_autofill,False
ছাপ্রীদের কাজ তো দৌড়ানোই...,Rangpur,,,Sarcastic_negative,0.3560937053974806,auto_second_pass_kept,False
"""কিছু পর দৌড়ানো, ধাওয়াতে পৌছাবে",Dhaka,,,Negative,0.4920245821866261,model_autofill,False
"""রাকিবদের ছ্যাবলামো এটা পুরোনো অভ্যেস, সময় লাগবে ধীরে ধীরে পরিবর্তন হতে, তবে তার মন ভালো..! কিন্তু, ৫-ই আগস্ট পরবর্তী তোমার গাড়…",Chittagong,Noakhali,,Negative,0.4984563789527064,model_autofill,False
দফাদার কুকুর মালিকের পিছনে দৌড়াবে এটাই তো স্বাভাবিক হোক সেটা গাড়ি হোক সেটা বাড়ি,Dhaka,Cumilla,Lakshmipur,Negative,0.5241162030127526,model_autofill,False
আহ্!দরদীরে।,Dhaka,,,Sarcastic_negative,0.4972623049001892,model_autofill,False
আর কি কি তোমাকে কষ্ট দেয় মনি,Dhaka,Pabna,,Negative,0.3130327530966685,auto_second_pass_kept,False
সে কি ছাত্রদল সভাপতি?,Sylhet,,,Sarcastic_negative,0.4753870208187254,model_autofill,False
"""সময় থাকতে বুঝলো না , এক্ষণ বুঝে লাভ নেই । তোমাকে আর গাড়ির পেছনে নিবে না",Khulna,Jessore,,Negative,0.4182822678436434,model_autofill,False
"""মায়ের চেয়ে,মাসির দরদ বেশি",Dhaka,,,Negative,0.3920934415186843,model_autofill,False
তোমার ইচ্ছা হইলে তুমি ও দৌড়াওনা ভাই।,Dhaka,,,Sarcastic_negative,0.5026296221595539,model_autofill,False
তোমাদের কথা ভুলে গেছ?,Chittagong,,,Positive,0.8114454930857824,model_autofill,False
ছাত্রলীগের সাদ্দামের গাড়ির পিছনে দৌড়ানোর গুলা মনে পরে যায় হয়ত,Dhaka,Gazipur,,Negative,0.4757484308053091,model_autofill,False
তোমাদের তো কষ্ট হবেই ভাই,Mymensingh,,,Neutral,0.9230403014609588,model_autofill,False
আমাদেরকে বিনোদনদেয় ভাই এগুলা বইলেন না পরে বিনোদন মিস করবো,Dhaka,Comilla,,Negative,0.8262265972212244,model_autofill,False
কে কার পিছে দৌড়াচ্ছে সেটা ভেবে লাভ নাই তুমি কোথায় দৌড়াবে সেই চিন্তা কর,Dhaka,,,Positive,0.4675304597105911,model_autofill,False
আপনার কষ্ট দেখে আমারও কষ্ট হয় সারজিস ভাই।,Dhaka,Gazipur,Chapainawabganj,Sarcastic_negative,0.4308102895229139,model_autofill,False
কেন তোরো কি দৌড়াতে ইচ্ছে করছে,Dhaka,Rangpur,Nilphamari,Sarcastic_negative,0.5231243912351558,model_autofill,False
তুমি এক সময় এক দল থেকে অন্য দলে যাওয়ার জন্য অনেক দৌড়াদৌড়ি করেছ তা জনগন জানে।,Sylhet,Moulvibazar,,Negative,0.3817501110065445,auto_second_pass_kept,False
Asloye kosto dei...,পাবনা,Dhaka,Pabna,Sarcastic_negative,0.3891923243444017,model_autofill,False
Jomadarer nati koto dorodi,Chittagong,Chandpur,,Neutral,0.3987675746941919,model_autofill,False
বরবরা হইলে যা হয়,কুমিল্লা,Chittagong,Cumilla,Sarcastic_negative,0.35105557123705,auto_second_pass_kept,False
এটা সমঝোতা করে দৌড়ানো হচ্ছিল,Dhaka,,,Positive,0.4896561232456306,model_autofill,False
তোমরা যে টাকা মারছো সেই গুলোর হিসাব আগে দেও,Dhaka,Satkhira,,Negative,0.4938127253546295,model_autofill,False
"""Same,chamcahr din akhno ase nakii",Tangail,,,Neutral,0.3390955093539328,auto_second_pass_kept,False
Amkeww...boyos hoise dorte pare naa,Mymensingh,,,Sarcastic_negative,0.3496686253634464,auto_second_pass_kept,False
এএএএএ দালালললল,Dhaka,,,Sarcastic_negative,0.4263556223850434,model_autofill,False
আমিও কষ্ট পেয়েছি,Dhaka,,,Negative,0.5740735583437669,model_autofill,False
সতর বচ্ছর পরে আজ এত আনন্দ। আর এতে অবদান সম্পূর্ণ তোমাদের।কিন্তু তারা এটা শিকার করতে চাইনা। বাকিটা কি হয় আল্লাহ ভালো জানেন,Dhaka,,,Negative,0.3891982949906732,model_autofill,False
এদেশের মানুষের প্রধান লক্ষ্যই হলো বড় বড় নেতাদের পা চাটা,Dhaka,Narayanganj,,Negative,0.3949439490620763,model_autofill,False
Dolkanara comment korce ree,Dhaka,Brahmanbaria,,Neutral,0.4264232060136536,model_autofill,False
"""বাংলায় একটা প্রবাদ আছে : অতি বড় বড় নয় ঝড়ে ভেঙ্গে যাবে , অতি ছোট হইয়ো না তাহলে ছাগলের ৩ নং বাচ্চারা খাবে ।…",পাবনা,,,Negative,0.5362609645148007,model_autofill,False
আপনি সরকারী প্রটোকল পাবেননা।তাই আপনার কষ্ট হচ্ছে।,Dhaka,,,Sarcastic_negative,0.5825620039543726,model_autofill,False
কেন ওর যায়গায় কি আপনি দৌড়াতে চান?,Khulna,Bogra,,Sarcastic_negative,0.716523845318436,model_autofill,False
এতো জ্বলে কেন ভাই,Dhaka,,,Sarcastic_negative,0.546918579913023,model_autofill,False
ওরে যে স্টেজে নীচে বসাইলো তা দেখে আমার খুব লজ্জা লাগছিল। আহারে সভাপতি!!!,Tangail,,,Negative,0.5344345105528117,model_autofill,False
মুই কি হনু রে মোর ভাতার চৌকিদার আছনু কি হনু কি আরো যে কি হইম,Dhaka,,,Positive,0.5816109781984183,model_autofill,False
কেনো?,ঢাকা,Sirajganj,,Sarcastic_negative,0.515488017635577,model_autofill,False
"""মায়ে কয় না হুত, খালায় কয় বইন হুত!",Dhaka,Feni,,Neutral,0.5324661381484577,model_autofill,False
"""গুটি কয়েকজন মিলে জুলাই আন্দোলন হয়নি, পুরো দেশের মানুষ কাজ করছে,ফায়দা নিচ্ছে বালচাল পুলা গুলো, ফ্যাসিস্ট তাড়াতে যারা শহীদ হয়েছে…",Dhaka,Chittagong,,Negative,0.371185071316251,auto_second_pass_kept,False
প্রধানমন্ত্রীর চেয়ারের নিচে পায়ের কাছে ছাত্রদল সভাপতিকে বসিয়ে রাখা কষ্ট দেয় না,Dhaka,,,Negative,0.3070009059137794,auto_second_pass_kept,False
তুইও গত ১৭ বছর দৌড়ায়ছিস,Dhaka,,,Sarcastic_negative,0.684432759751056,model_autofill,False
এযাবৎকালে যা বলছিস তোর এই একটা কথা ভালো লাগলো,Dhaka,Mymensingh,Manikganj,Positive,0.4762450798840548,model_autofill,False
ওটা নিয়ে তোমার কষ্ট নাই তোমার কষ্ট হচ্ছে তোমার পিছনে কেউ কেন দৌড়ায় না।,ফেনী,Feni,,Negative,0.5500274126979453,model_autofill,False
তাহলে উনাকে একটি গাড়ি উপহার হিসাবে দিয়ে ! আপনাদের তো এখন টাকার কোনো অভাব নেই।,Sylhet,,,Sarcastic_negative,0.3430821143194194,auto_second_pass_kept,False
"""উপজেলা স্বাস্থ্য কমপ্লেক্সে যোগাযোগ করুন, ভ্যাকসিনের ব্যবস্থা হয়ে যাবে",Rajshahi,Sirajganj,,Sarcastic_negative,0.3254800747997105,auto_second_pass_kept,False
"""১৮ মাসে যা লুটপাট করছো, তাতে কষ্ট দেয়না????",Barisal,,,Negative,0.5685866621785747,model_autofill,False
ভাই তোদের মুখে এর চেয়ে ভালো মন্তব্য আশা করা যায় না!,Dhaka,Narayanganj,,Negative,0.2785932432582657,auto_second_pass_kept,False
হাহাহাহহাহা,Dhaka,,,Sarcastic_negative,0.3676786563147927,auto_second_pass_kept,False
কেন আপনি যখন ডক্টর ইউনুসের ধনে ধইরা লটকাই থাকতেন তখন কি কষ্ট হয় নাই,Comilla,,,Sarcastic_negative,0.455358783818012,model_autofill,False
"""আগে বলতি আমার বঙ্গবন্ধু,, এবার বলবি আমার জিয়া,,,,,, সেলুকাস",Chittagong,Lakshmipur,Noakhali,Negative,0.6368466574158985,model_autofill,False
তাহলে আমাদের ভালো লাগবে,Rajshahi,,,Negative,0.5639110858134568,model_autofill,False
কথা সত্য হলেও তুই যে সংসদ সদস্য হতে পারোছ নাই এই দুঃখ আমরাও বুঝতে পারছি।,Dhaka,,,Negative,0.6952540327925281,model_autofill,False
তোরে দেখলে যানি কেমন কেমন লাগে রে,Dhaka,Bogra,,Sarcastic_negative,0.5364425131703108,model_autofill,False
মহাসুখের শেষ হলে সবকিছুতেই কষ্ট হয় সার্ভিস ভাই!,Dhaka,Khulna,Jessore,Neutral,0.3321799860617445,auto_second_pass_kept,False
আপনার কষ্ট লাগলেও আমাদের ভালো লাগে কারণ হাড্ডি দেখলে যেমন কুত্তা দৌড় দেয় প্রধানমন্ত্রীর গাড়ি পেছনে তেমন ছাত্রদল দৌড়ায়,Dhaka,Rangpur,Nilphamari,Negative,0.3508010526513417,auto_second_pass_kept,False
বেটা ভোটে হেরে পাগল হয়ে গেছে ভাই চিন্তা নেই next time hobe from bd cricketer speech,যশোর,Khulna,Jessore,Sarcastic_negative,0.4859432940310787,model_autofill,False
আহ!! সোনা গো আমার #সেও দৌড়াতে চাই,Dhaka,Rajshahi,Khulna,Negative,0.5695427836654766,model_autofill,False
মুই কোন হনুরে,Dhaka,,,Negative,0.3883283831993763,model_autofill,False
কষ্ট কেন পাবেন ভাই?? সামান্য তেল মারতে গিয়েছিল।,Dhaka,,,Sarcastic_negative,0.4318349140942603,model_autofill,False
এত তো তোমাদের গাড়ির পেছনে দৌড়াইছে তখন কষ্ট লাগে নাই,Khulna,Jessore,,Sarcastic_negative,0.3733594651636655,auto_second_pass_kept,False
Bhai amakew kosto dei,Dhaka,,,Sarcastic_negative,0.4053738466999571,model_autofill,False
সারজিছের কথা ঠিক আছে,Dhaka,Khulna,Kishoreganj,Positive,0.4153096742526045,model_autofill,False
এটা সেই ছেলে না যে আমার বঙ্গবন্ধু আমার বঙ্গবন্ধু বলে গলার টিস্যু ছিড়ে ফেলতো?,Dhaka,,,Negative,0.6726689899193411,model_autofill,False
তোমার বঙ্গবন্ধুকে নিয়ে তেল দেয়া বক্তব্য কিন্তু শুনেছি!,Dhaka,,,Negative,0.539120377066431,model_autofill,False
বাচা একটা চাটাচাটি না করলে উপরে উঠা যায় না।উপরে উঠতে হলে নেতার জুতা চাটতে হয়। সেই জন্য প্রধানমন্ত্রী গাড়ি পিছনে দৌড়ানো লাগে।বুঝছো সারজিস,Dhaka,,,Positive,0.3487491923725255,auto_second_pass_kept,False
তাহলে তোমার পিছে দৌড়াবে নাকি?,নোয়াখালী,Dhaka,Noakhali,Negative,0.4876254432754772,model_autofill,False
তোমার পেছনে দৌড়ালে কি খুশি হতে।,Dhaka,Khulna,Jessore,Negative,0.5944478419764349,model_autofill,False
তুই ১৬ মাস কার গাড়ির পেছনে দৌড়ে ছিলে?,Sylhet,,,Negative,0.5241940396014134,model_autofill,False
আমার বঙ্গবন্ধু বলে তেলবাজী করা সারজিদ আলমের কষ্ট হওয়াটাই স্বাভাবিক,সিলেট,Sylhet,,Negative,0.3308537081374629,auto_second_pass_kept,False
কেন? তুমি দৌড়াবে?,Dhaka,Mymensingh,,Sarcastic_negative,0.6227691408634624,model_autofill,False
অন‍্যের বিষয় না দেখে তোমাদের দূর্নীতির খবর নে,Dhaka,,,Negative,0.3975431857061971,model_autofill,False
তেল মারতে দৌড়ায় ছাত্রদল,Dhaka,,,Negative,0.5737827471218542,model_autofill,False
পোদ পেতে হবে ত চা-টা চাটি করলে তো ভালো ফলন আসতে পারে সেটি হোক না মান ইজ্জত এর লড়াই,Chandpur,,,Neutral,0.3676947448640196,auto_second_pass_kept,False
Amar chotobelar kotha mone pore. Cinemar liflet dito rickshaw te. Peson peson douratam ekta liflet paoar jonno. R pele monta h…,Dhaka,,,Sarcastic_negative,0.3536682790373641,auto_second_pass_kept,False
Manushjon je rastai ghontar por ghonta take thake erjonnyo kosto hoi na..?!..ekhon desh gorar kaje lege gele Valo hobe...manush upokrito hobe ..,Dhaka,Chittagong,,Neutral,0.4056842727609782,model_autofill,False
তাহলে কি ছাত্রলীগ দৌড়লে খুশি হতে,Chittagong,,,Negative,0.4235424000494524,model_autofill,False
তুমি কস্ট পাইলে আমাদের শান্তি লাগে,Narayanganj,,,Negative,0.6101583012892041,model_autofill,False
আহা কি জ্বালা! অন্তর জ্বালা,Dhaka,Gazipur,,Sarcastic_negative,0.4327328035133471,model_autofill,False
আরে কি মায়া! টাকলা মুরাদ ২,Dhaka,Faridpur,Gazipur,Positive,0.4363473460998646,model_autofill,False
Jole,Dhaka,,,Sarcastic_negative,0.3697623071457577,auto_second_pass_kept,False
"""ইতে দৌরিলে দৌরগ্গই এনা, তুয়াত্তুন কা জ্বলের",Chittagong,Cox's Bazar,,Negative,0.4098614726225631,model_autofill,False
এত কষ্ট প্রেমিক হয়ে গেছে নাট বোল্ডর নাতি,Sylhet,Habiganj,,Sarcastic_negative,0.519447270822904,model_autofill,False
জলে নাকি চলে সাজিস মলম,Dhaka,,,Sarcastic_negative,0.385242010621116,auto_second_pass_kept,False
জমিদারের নাতি হোগা সার্ভিস,Dhaka,,,Sarcastic_negative,0.4247470470111778,model_autofill,False
"""এতো কষ্ট ,কষ্ট লাগে কেনোযে অন্তরে",Khulna,Rangamati,Jessore,Sarcastic_negative,0.4247779400458639,model_autofill,False
আর কি দেয় সোনা,Chittagong,Lakshmipur,,Positive,0.7225554304530813,model_autofill,False
তুই দৌড়াইস তাইলে,ঢাকা,নরসিংদী,Dhaka,Negative,0.4960346039601059,model_autofill,False
তাতে তোমার এতো জ্বলে কেন আমার বুঝে আসে না,Dhaka,Chittagong,Pirojpur,Negative,0.47799794511423,model_autofill,False
আপনাদের কয় পর জেল খাটাবে বিএনপি। সেটা চিন্তা করে আমাদেরো কষ্ট হয়,চট্টগ্রাম,Dhaka,Gazipur,Negative,0.6907097209251905,model_autofill,False
প্রধানমন্ত্রী বিএনপি'র ছাত্রদল দৌড়াবে না তো কে দৌড়াবে তুই,Chittagong,Noakhali,,Negative,0.5316005311334153,model_autofill,False
তোমার সমস্যা কোথায় ?,Dhaka,Barguna,,Negative,0.5235700788690436,model_autofill,False
জালারে জালা অন্তরে জালা,Sirajganj,,,Negative,0.5497043383097092,model_autofill,False
Jamater lungir tale dukle vlo lage,Barisal,Patuakhali,,Sarcastic_negative,0.3506142168685314,auto_second_pass_kept,False
"""ও মা গো তাই নাকি মোস্তাক, মায়ের চেয়ে মাসির দরদ উপচে পড়তেছি দি",Kishoreganj,,,Negative,0.4381626790783343,model_autofill,False
জ্বালারে জ্বালা অন্তর জ্বালা,Dhaka,Narsingdi,,Negative,0.4661904930009128,model_autofill,False
Tor bada oii joggota nai Togo any koyta kormi acy ncp …,কিশোরগঞ্জ,Dhaka,Kishoreganj,Sarcastic_negative,0.3791833318167687,auto_second_pass_kept,False
কেন রে তুই দৌড়াতে চাইছিলি পারিস নাই সেজন্য তোর এতো কষ্ট???,Jashore,,,Sarcastic_negative,0.5707555814280374,model_autofill,False
আসলে দেখলে খারাপই লাগে,Sylhet,,,Sarcastic_negative,0.4048733889956846,model_autofill,False
আমাকেও দেয়,নোয়াখালী,Dhaka,Comilla,Negative,0.7665607771991066,model_autofill,False
হাতে বিস্কুট থাকলে কুকুর তো পিছে পিছে দৌড়াবেই,Dhaka,Barisal,,Sarcastic_negative,0.3907583896930632,model_autofill,False
"""শরীর চর্চা করছে,এটা স্বাভাবিক ব্যাপার,এ নিয়ে বলার কি আছে",Rangpur,,,Negative,0.5735774097350125,model_autofill,False
দৌড় প্রতিযোগিতা প্রথম হইতে ছায় রাকিব চাচা,Narail,,,Negative,0.3917493111682639,model_autofill,False
তুমি তোমার নিজের চিন্তা করো মিয়া। কে দৌড়ায় কে হাটে এগুলি দেইখ না,Comilla,,,Negative,0.4020450546395914,model_autofill,False
beta tui age july foundation er hishab de,Dhaka,,,Neutral,0.4990276415344919,model_autofill,False
"""কাল থেকে তুমি দৌড়াইও ভাইয়া, হাহাহা। এমন ধরনের মন্তব্য অবাঞ্ছিত",Dhaka,Satkhira,,Sarcastic_negative,0.4676008453865741,model_autofill,False
"""ঠিকই-দৌড়াবে তো সারবিস আলম,,।",Dhaka,Narsingdi,,Negative,0.483874221787863,model_autofill,False
ওর কি সমস্যা?,Sunamganj,,,Sarcastic_negative,0.4251802530997176,model_autofill,False
পলর এ্যাডা,Chittagong,,,Sarcastic_negative,0.396750290090014,model_autofill,False
হ্যাঁ আপনি সত্য বলেছেন,Khulna,,,Sarcastic_negative,0.5342824903455101,model_autofill,False
এখন সবকিছু আমাদের কাছে শিখতে হবে,Dhaka,Tangail,,Neutral,0.4961659501493589,model_autofill,False
তোমার দৌড়ানির কিয়াল নি তে,সিলেট,Sylhet,,Negative,0.5085788379141172,model_autofill,False
ছাত্রদলের কর্মকাণ্ড দেখলে মনে হয় ছাত্রলীগের রাজনীতি অনেক সম্মানের ছিল!ছাত্রদলের আচরণ লজ্জাজনক!,Chittagong,Cox's Bazar,,Positive,0.4098856578402603,model_autofill,False
পা চেটে যখন বেশি চাটে তখন ওইকাজ করে,Rangpur,Nilphamari,,Positive,0.3728733362165656,auto_second_pass_kept,False
বেশি কষ্ট পেলে বুড়িগঙ্গার পানি খান কষ্ট দূর হয়ে যাবে,Cox's Bazar,,,Sarcastic_negative,0.3207824351676874,auto_second_pass_kept,False
Vai tumi je kono np na taw amn vab koro tumi np theke boro kico Np der pico pico goro,Dhaka,Khulna,Kushtia,Neutral,0.3592234209419568,auto_second_pass_kept,False
তোহ তুরা দৌড়া,Dhaka,Comilla,,Sarcastic_negative,0.3753994981227525,auto_second_pass_kept,False
Manush khocha mara o bujhe na ha ha bujhbe kmne leader tader HSC pass mile mishe korbe kaz mane chanda,Narayanganj,,,Sarcastic_negative,0.4431995627113381,model_autofill,False
হেতে এখন ছাত্রদলের উপদেষ্টা হবার চায়। মার থেকে মাসির দরদ উৎলে উঠছে,Dhaka,,,Neutral,0.841663781863163,model_autofill,False
আমাদের কে ও কষ্ট দেয় কিন্তু আমার কষ্টে ছুটে হাসি,Sylhet,,,Negative,0.5820386327055566,model_autofill,False
এইখানে সার্ভিস ভাই কেন কষ্ট পাচ্ছে সেটাই বুঝতে পারবে না আমাদের বয়স্ক সংঘঠন,Dhaka,Mymensingh,Gazipur,Negative,0.7727684962827396,model_autofill,False
"""সেটাই তো দৌড়ানোর কি আছে রে ভাই,, মানে ব্যক্তিত্ব বইলা কিছু নাই",Dhaka,Khulna,Magura,Negative,0.3794386086964679,auto_second_pass_kept,False
কেমন কষ্ট?,Sylhet,Sunamganj,,Sarcastic_negative,0.4606337277899264,model_autofill,False
"""তুমি যে আপা আগা করতা, আমার আমার৷ ----------",সিলেট,Sylhet,,Negative,0.5816373828446547,model_autofill,False
Chata chati,Dhaka,,,Sarcastic_negative,0.4349698343401658,model_autofill,False
মায়ের থেকে মাসির দরদ বেশি,Dhaka,Pabna,,Negative,0.4588073115540427,model_autofill,False
তোমাকে সুযোগ দিলে কাল থেকে আরও জোড়ে দৌড়ানো শুরু করবা।,Dhaka,,,Negative,0.4176344421250634,model_autofill,False
যো দৌড়ায় তার কষ্ট লজ্জা প্যারা কিছুই তুমি শুধু শুধু প্যারা নাও কেন।,Dhaka,,,Sarcastic_negative,0.494985169376351,model_autofill,False
ওবায়দুল কাদের বলেছিল খালি দৌড়াচ্ছে,Dhaka,Chittagong,Noakhali,Positive,0.5812698647281835,model_autofill,False
সারা জীবন মন্ত্রীর পিছনে দাঁড়িয়ে থাকা মানুষ আজ কি বলে,Dhaka,Gazipur,,Sarcastic_negative,0.3016541356131491,auto_second_pass_kept,False
সারজিস আবার সংসদ সদস্য কবে হলো? নিউজে তাই লেখা,রংপুর,বগুড়া,Dhaka,Sarcastic_negative,0.5271215308450146,model_autofill,False
একটু চাটা চাটি না করলে কি আর হয়,Rajshahi,Pabna,,Positive,0.3043877460508923,auto_second_pass_kept,False
তোমার এতো কষ্ট কেন?,Dhaka,,,Sarcastic_negative,0.4357280164759881,model_autofill,False
জ্বলে হা আমি যদি দৌড়াতে পাইতাম। এভাবে ই হিংসা করে শেখ হাসিনার ঘনঘটা বাজিয়েছি।,Sylhet,,,Negative,0.5037190280731929,model_autofill,False
উড়িষ্যার তেল মারে,গাজীপুর,Mymensingh,,Sarcastic_negative,0.3185752061450689,auto_second_pass_kept,False
আসলেই তার কোন মূল্যেই নাই,Dhaka,Jamalpur,,Negative,0.3629058761505773,auto_second_pass_kept,False
"""কষ্টের কি আছে বাড়া,",Thakurgaon,,,Negative,0.3612159262182089,auto_second_pass_kept,False
হাসিনারে যখন তেলাইতেন তখন খুব সুখ সুখ লাগছে।আমাদের এনসিপি সাহেবর।,ঢাকা,গাজীপুর,Dhaka,Negative,0.6163635913333972,model_autofill,False
তুমি এমপি হও নাই তাই আমরা কষ্ট পাইছি,Dhaka,,,Negative,0.4212104991238544,model_autofill,False
কেন ভাই জায়গা টা কি আপনার লাগবে!!!,Chittagong,,,Sarcastic_negative,0.6468862782967726,model_autofill,False
কারণ তুমি দৌড়াতে পারো না,ঢাকা,Dhaka,Narayanganj,Sarcastic_negative,0.5704363184919644,model_autofill,False
কতবড় মায়াশীল ব্যক্তি রে,Dhaka,,,Negative,0.2910274016700619,auto_second_pass_kept,False
নিজেরাও তো কম দৌড়ান নাই,Dhaka,,,Negative,0.4993121633551019,model_autofill,False
তুই দৌড়া,Dhaka,Chittagong,,Negative,0.4225960984868109,model_autofill,False
জামাতের নির্বাচনী জনসভায় সাদিক কায়েমদের বক্তব্য প্রচারণায় এনসিপির কলিজা ঠান্ডা হয়ে যায়,ঢাকা,Dhaka,Sirajganj,Sarcastic_negative,0.4091860363147995,model_autofill,False
তো তুই হোন দে যাই,ঢাকা,Feni,,Negative,0.4273454499052153,model_autofill,False
যে দৌর দিছে অলিম্পিক এ একটা মেডেল তার জন্ন্য রাখা উছিৎ ভাবা যায় ছাত্র সংগঠনের সভাপতির কারবার হইলো এই,Dhaka,,,Negative,0.5442104432761063,model_autofill,False
লীগের যখন পা চেটে ছিল তখন কষ্ট লাগেনি,ঠাকুরগাঁও,Dhaka,Rangpur,Sarcastic_negative,0.4011678797335719,model_autofill,False
বাশ টা দিছে একেবারে জায়গা মত।,চট্টগ্রাম,কুষ্টিয়া,Dhaka,Positive,0.4293228520221958,model_autofill,False
Botder sob kichutei JOLE,Dhaka,Chittagong,Lakshmipur,Sarcastic_negative,0.3242376439196158,auto_second_pass_kept,False
"""এক সময় তিনিও আওয়ামী লীগের নেতাকর্মীদের পিছনে ঠিক এই ভাবেই দৌড়ে বেরাতেন, তাই সে কষ্টটা বুঝতে পারছেন",Dhaka,,,Negative,0.3804839476562135,auto_second_pass_kept,False
যারা দৌড়ায় তাদের কষ্ট লাগে না,Dhaka,Tangail,,Sarcastic_negative,0.3506762500052108,auto_second_pass_kept,False
"""সরম দিলে ভাইরে, লাখ টাকা খাওয়াই দিবো রাজনিতীর বাইরে।",Chittagong,Comilla,,Sarcastic_negative,0.5559746975491838,model_autofill,False
মায়ের থেকে মাসির দরদ বেশি হলে যা হয় আরকি।,Dhaka,,,Negative,0.458932358253185,model_autofill,False
আহ হা রে সোনা গো আমার...,Dhaka,,,Negative,0.6140545323381377,model_autofill,False
মুলদলের উপরের আওয়ামী ঘেঁষা নেতাদের থেকে ছাত্রদল অনেক অনেক ভালো।,Dhaka,Pabna,,Sarcastic_negative,0.3844031317819956,auto_second_pass_kept,False
কষ্ট হলে তুমিও দৌড়াও,Dhaka,Chittagong,Lakshmipur,Sarcastic_negative,0.4021700450961185,model_autofill,False
কেন তোমার গোয়ায় আগুন লাগছে নাকি???,Dhaka,Barisal,Bhola,Negative,0.4191021487143326,model_autofill,False
আহারে জমিদারের পোলা,Chittagong,Mymensingh,Rangamati,Sarcastic_negative,0.5779975744718965,model_autofill,False
"""সার্ভিস, তুই কোন চ্যাটের চুল?",ঢাকা,Dhaka,Lalmonirhat,Negative,0.4254182341296928,model_autofill,False
Kno,Chittagong,Bandarban,,Sarcastic_negative,0.4093940743400722,model_autofill,False
কষ্টের কি আছে তুমি যখন ছাত্রলীগের লুঙ্গির তলে ছিলা তহন তোমাকে দেখে কষ্ট হতো এটা ভেবে যে মুতে তো ছেলেটা বেশে যাবে,Dhaka,Mymensingh,,Negative,0.406214966246913,model_autofill,False
নরেন্দ্র মোদী আমার বাবা লাগে এজন্য ইন্ডিয়াতে সাপোর্ট করি ভারতকে আমি ভালোবাসি নরেন্দ্র মোদি আমার আব্বা লাগে এজন্য এজন্য ভারতকে ভালবাসি,Dhaka,,,Negative,0.568149827195729,model_autofill,False
