Comment,Sentiment,sentiment_confidence,sentiment_source,needs_review
"হাসিনার রেখে যাওয়া কাজ গুলো করা জন্য দেশে আসছে ১৭ বছর পালিয়ে থাকা নেত
",Sarcastic_negative,0.3068720185962377,model_autofill,True
"তারেক জিয়া কে যে ভাবে মানুষ এই দেশে বরন করে নিয়েছে,এক দিন জয় কেউ এই মাটিতে বরন করে নিবে।শুধু সময় এর ব্যাপার।",Positive,0.3189064990190561,model_autofill,True
আলহামদুলিল্লাহ,Positive,0.3075429288383454,model_autofill,True
বাংলাদেশ জিন্দাবাদ জাতীয়তাবাদী দল জিন্দাবাদ,Positive,0.2911210294753061,model_autofill,True
হাঙ্গামা সৃষ্টিকারীরা ভোটার বিমুখ পরিবেশ তৈরি করে নির্বাচনকে বিতর্কিত করতে চাচ্ছে। অবিলম্বে নিজ নিজ দলের পক্ষ থেকে এদের চিহ্নিত করে আইনের হাতে সোপর্দ করুন। এরা দলের এবং দেশের শত্রু..,Negative,0.3230915783848329,model_autofill,True
"বর্তমান ইসিও বিচি ছাড়া ইসি।আওয়ামী লীগ,বিএনপি ও ভারত সহযোগে গভীর ষড়যন্ত্র চলছে। দেশব্যাপী দাঁড়িপাল্লায় যে গনজোয়ার ভোট সুষ্ঠ না হলে নিজ ভোট সেন্টারে ভোট গ্রহন অনিয়ম হলে ইসির খুলে নিতে হবে।",Negative,0.297600572532565,model_autofill,True
সবার আগে বাংলাদেশ,Positive,0.2808341154475234,model_autofill,True
ফরিদপুর সদর ত আসনের নীতি,Neutral,0.2932706755516367,model_autofill,True
জুলাই সনদ আস‌লে কি?,Neutral,0.3014119955447119,model_autofill,True
সবার আগে বাংলাদেশ,Positive,0.2808341154475234,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
তরুণ প্রজন্মের প্রথম ভোট ধানের শীষের,Positive,0.284863130834906,model_autofill,True
ভয় কাজ করছে,Negative,0.3222485397589947,model_autofill,True
বিএনপি ভালো করেই জানেন নির্বাচন সুষ্ঠু হবে এবং তারা হারবে এজন্য তারা উল্টাপাল্টা কথা বলতেছে।,Sarcastic_negative,0.2598485657800891,model_autofill,True
"বাগেরহাট, ১আসনে কফিলকৃষ্ণ মন্ডল বিকল্প নেই",Neutral,0.3225470394123826,model_autofill,True
তারেক রহমান জিন্দাবাদ,Positive,0.3232374709341528,model_autofill,True
মগবাজারে আগুন লাগিয়ে দিয়েছেন লিডার,Negative,0.3213823623341343,model_autofill,True
বাগেরহাট ৩ লায়ন ডক্টর শেখ ফরিদুল ইসলাম,Neutral,0.315594520740995,model_autofill,True
ধন্যবাদ ভাইয়া,Positive,0.275122000567631,model_autofill,True
ধন্যবাদ ধন্যবাদ,Positive,0.3023200057762771,model_autofill,True
মাগুরা জেলা,Neutral,0.3238519404262705,model_autofill,True
খুলনা বিভাগের পক্ষ থেকে আপনাকে জানাই স্বাগতম প্রিয় লিডার জনাব তারেক রহমান,Positive,0.3129987289236966,model_autofill,True
চুরি করার সুযোগ দিলে নাকি সুষ্ঠু নিরপেক্ষ নির্বাচন হয়। মনের কথা বিএনপির,Negative,0.2986458144468968,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
জনাব তারেক রহমান এর হাত ধরে বাংলাদেশ এগিয়ে যাবে,Positive,0.3078833892553541,model_autofill,True
দেখা যাক কি হয়,Neutral,0.3105303908022647,model_autofill,True
In sha allah,Positive,0.3113418963308571,model_autofill,True
রাজনৈতিক মুক্ত পেইজ স্বাগতম আপনাকে,Positive,0.2895823521429475,model_autofill,True
আহা তেল,Sarcastic_negative,0.3113418963308571,model_autofill,True
Utite jader dorniti paoajaynay taderke kumuta deoa durkar,Positive,0.3113418963308571,model_autofill,True
Alhamdulillah,Positive,0.3113418963308571,model_autofill,True
আলহামদুলিল্লাহ,Positive,0.3075429288383454,model_autofill,True
কারো করুণা বা কারো সাহায্য না,Neutral,0.3010978700684719,model_autofill,True
কৃষক কার্ড,Neutral,0.3061361471499699,model_autofill,True
মানুষ বুঝে গেছে বুঝছেন মানুষ এখন মানুষের জীবনে নিরাপত্তা চায়,Sarcastic_negative,0.3207156572524195,model_autofill,True
mohammadpur er tokai,Sarcastic_negative,0.3113418963308571,model_autofill,True
ঠিকমতো বিসমিল্লাহ বলতে পারেন না শুদ্ধভাবে,Sarcastic_negative,0.2918416403160983,model_autofill,True
যার নিজের নাই নিরাপত্তা,Negative,0.2920528737210783,model_autofill,True
দাঁড়িপাল্ল,Neutral,0.2899434454006358,model_autofill,True
এই হলো বুদ্ধির দৌড়। আদমজী হতে পাশ করা কাউকে আড়াই হাজার টাকা সহযোগিতায় কি হবে ? আর সবার জন্যই এই সুবিধা উন্মুক্ত কি ফেয়ার ?,Negative,0.3185787440653896,model_autofill,True
জিয়া দেখেছি ঠকি নাই,Positive,0.3125661273507326,model_autofill,True
তারেক রহমান জিন্দাবাদ,Positive,0.3232374709341528,model_autofill,True
"করবো কাজ, গড়বো দেশ",Positive,0.2930454954358493,model_autofill,True
"খেলা যে চলছে কোন লেভেলে,,,",Sarcastic_negative,0.3237563038043353,model_autofill,True
দাঁড়িপাল্লা,Neutral,0.3001611959871317,model_autofill,True
Ledar,Neutral,0.3113418963308571,model_autofill,True
শরিয়া আইন মানে না অমুসলিম রা,Negative,0.3016491204623244,model_autofill,True
Leader ....,Neutral,0.3113418963308571,model_autofill,True
Comment,Neutral,0.3113418963308571,model_autofill,True
"জাগবে এবার চাষাভুষা, জাগবে মাঝিমাল্লা,",Positive,0.283469391835372,model_autofill,True
জনাব তারেক রহমান আপনাকে অনেক অনেক ধন্যবাদ আপনার মুখ থেকে জাতি শুনতে চাইছিল হা পক্ষে ভোট চাওয়াটা আপনি বলে দিয়েছেন আপনাকে অনেক অনেক ধন্যবাদ এগিয়ে যান আপনাকে আল্লাহ মঙ্গল করুক,Positive,0.3207169141724658,model_autofill,True
কার্ড দেওয়ার আগে ব্যাগ দেওয়ার ব্যবস্থা করেন।এতো কার্ড পকেটে রাখলে হারাইয়া ফেলবো।,Sarcastic_negative,0.2963884342915988,model_autofill,True
Card Party,Sarcastic_negative,0.3113418963308571,model_autofill,True
সবাইকে আলাদিনের একটা করে চেরাগ দিয়ে দিন।,Sarcastic_negative,0.2984739871081047,model_autofill,True
https://www.facebook.com/share/r/1CuwK2yvgV/,Neutral,0.3113418963308571,model_autofill,True
10 হাজার টাকা কি কেউ ঋণ নেয়????,Neutral,0.3021297602782068,model_autofill,True
ভারত নিয়ে কি কথা বলতে লজ্জা লাগে,Sarcastic_negative,0.3041675517186465,model_autofill,True
Bangladesh Donald trump,Sarcastic_negative,0.3113418963308571,model_autofill,True
মজার মজা,Sarcastic_negative,0.27687849708224,model_autofill,True
লিডার,Positive,0.2855277614537254,model_autofill,True
নায়ক,Positive,0.3033151672653015,model_autofill,True
সবার আগে বাংলাদেশ তারপরে কি ইন্ডিয়া নাকি লন্ডন?,Sarcastic_negative,0.3052488020572694,model_autofill,True
আমি বি এন পি ভালো বাসি,Positive,0.3181099804764253,model_autofill,True
সরাসরি মাঠে দেখতেছি,Sarcastic_negative,0.3024517604857371,model_autofill,True
বক্তব্য শুনে জামাতের জ্বলে,Sarcastic_negative,0.3004699827692003,model_autofill,True
তারেক ভাই আগামীর প্রধানমন্ত্রী,Positive,0.2906055464863922,model_autofill,True
বট ২০ টাকা প্লেট,Sarcastic_negative,0.3140888229194132,model_autofill,True
মানুষ নাই,Neutral,0.2867537266590066,model_autofill,True
তারেক জিয়ার অনেক গুণ,Positive,0.3183328010376148,model_autofill,True
Kun jaigai aita?,Neutral,0.3113418963308571,model_autofill,True
দুর্নীতির বরপুএ তারেক রহমান,Negative,0.2767730095329626,model_autofill,True
#TariqueRahman #bnpleader #bangladeshelection,Neutral,0.3113418963308571,model_autofill,True
Ins Allah Daripalla,Positive,0.3113418963308571,model_autofill,True
আলহামদুলিল্লাহ,Positive,0.3075429288383454,model_autofill,True
"প্ল্যান, প্ল্যান, কোন প্ল্যান?",Sarcastic_negative,0.3116221864163125,model_autofill,True
ধরনের শীষে ভোট দিন সবার আগে বাংলাদেশ,Positive,0.3103069788394793,model_autofill,True
তারেক রহমান মানেই বাংলাদেশ,Positive,0.3121421608483783,model_autofill,True
আন্ডার মেট্রিক।,Negative,0.2843611952449325,model_autofill,True
Dekha jabe,Sarcastic_negative,0.3113418963308571,model_autofill,True
দাঁড়িপাল্লা,Neutral,0.2821838393603154,model_autofill,True
তারেক রহমান জিন্দাবাদ,Positive,0.3232374709341528,model_autofill,True
সবার আগে বাংলাদেশ,Positive,0.2808341154475234,model_autofill,True
"ভাবছিলাম নেতা লন্ডন থেকে অনেক কিছু শিক্ষা আইছে কিন্তু ঘটনা দেখি উল্টা ,,",Sarcastic_negative,0.318056630347941,model_autofill,True
চাঁদাবাজ,Negative,0.3201466586027228,model_autofill,True
চুম্মা শফিক কে চুম্মার লাইসেন্স দেওয়া হোক,Sarcastic_negative,0.3031766708775696,model_autofill,True
১২ তারিখ সারাদিন দাঁড়িপাল্লায় ভোট দিন,Positive,0.2900048854697359,model_autofill,True
আমরা সবাই মিলে মিসে ভোট দিবো ধানের শীষে,Positive,0.3218197782169094,model_autofill,True
ধানের শীষ জিতলে এগিয়ে যাবে বাংলাদেশ,Positive,0.3047701548493059,model_autofill,True
স্যালুট তারেক রহমান কে,Positive,0.3166521786147552,model_autofill,True
হত্যা করে ক্ষমতায় যাওয়ার সপ্ন নিপাত যাক,Negative,0.2969791033679853,model_autofill,True
ভূতের মুখে রাম রাম,Sarcastic_negative,0.3132815989282553,model_autofill,True
তারেক জিয়ার দুর্নীতিবাজ,Negative,0.2850372682930743,model_autofill,True
দুর্নীতিবাজ তারে,Negative,0.2829667984779525,model_autofill,True
মিস্টার টেন পার্সেন্ট তারেক রহমান,Negative,0.3037047213696272,model_autofill,True
চান্দাবাজ বয়কট,Sarcastic_negative,0.3106255752176843,model_autofill,True
আচ্ছা স্যার! সবার আগে বাংলাদেশ তারপরে কি ইন্ডিয়া নাকি লন্ডন?,Sarcastic_negative,0.2994613003527956,model_autofill,True
মুফতি তারেক চোর,Negative,0.3223095698548253,model_autofill,True
চাঁদাবাজ বইকট,Negative,0.3162442158417082,model_autofill,True
চুম্মা শফিক ভয় নাই।ধানের শীষ ছাড়ি নাই,Sarcastic_negative,0.3221470094898018,model_autofill,True
কমেন্ট কিছু বট বাহিনীর খানকির পোলার পাকিস্তানের রাজাকার বিচ দেখা যাচ্ছে,Negative,0.2908769450306822,model_autofill,True
নারীদের তো এখনই মাইর শুরু করে দিছো মি.খাম্বা,Positive,0.2934411885296618,model_autofill,True
ভুয়া ভুয়া,Negative,0.304228635901116,model_autofill,True
দাঁড়িপাল্লা দাড়িপাল্লা দাড়িপাল্লা দাড়িপাল্লা,Positive,0.2968423462271272,model_autofill,True
দাঁড়িপাল্লা দাড়িপাল্লা,Positive,0.2900637335184601,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
কিরে এত সহজে বাইরে গেল ভাষণ,Sarcastic_negative,0.3207820378308593,model_autofill,True
এটা বুঝতে অনেক দেরি হয়ে গেছে....,Sarcastic_negative,0.3125095904390195,model_autofill,True
Toi khoni,Sarcastic_negative,0.3113418963308571,model_autofill,True
"মুরুব্বী মুরুব্বী,, সৃষ্টির ষষ্ঠা একজনই",Neutral,0.3169297155268014,model_autofill,True
ভালোয় লাগছে,Positive,0.2740020228946211,model_autofill,True
Batpar,Negative,0.3113418963308571,model_autofill,True
তুমি এত ভালো মানুষ এত ভয় পাও কেন ভালো মানুষের তো ভোট আছি তাই এত ভয় পাও কেন,Sarcastic_negative,0.323276371369351,model_autofill,True
ID Dallas,Sarcastic_negative,0.3113418963308571,model_autofill,True
কথা বলতে পারেনা,Negative,0.3182386903776173,model_autofill,True
গডফাদার,Negative,0.2998787002523966,model_autofill,True
এ্যালার্ট,Negative,0.3189798265673996,model_autofill,True
এ-র জন্যই হাদিকে সরিয়ে দিয়েছিস,Negative,0.3189306387067519,model_autofill,True
হ্লা ফ্লাউল,Sarcastic_negative,0.2995110849411573,model_autofill,True
মীরজা ওবায়দুল কাদের,Sarcastic_negative,0.3188943478885299,model_autofill,True
এএএএএ চোষড়,Sarcastic_negative,0.3113418963308571,model_autofill,True
রঙ লাগিয়ে কেউ দেয় নি দাদু,Sarcastic_negative,0.3079751650808731,model_autofill,True
লা ই ন দেহি সোজা হইতাছে,Sarcastic_negative,0.2988406253732426,model_autofill,True
ভূয়া,Negative,0.304228635901116,model_autofill,True
Ora Batper,Sarcastic_negative,0.3113418963308571,model_autofill,True
চাঁন্দা ভাইকে বর্জন করুন,Negative,0.3150247101010259,model_autofill,True
যেখানে স্পষ্ট র*ক্ত দেখা যাচ্ছে,Negative,0.2877315992603322,model_autofill,True
সেখানে রং লাগানোর কী প্রয়োজন,Sarcastic_negative,0.2998284692964693,model_autofill,True
ব্যাংকের মালিক হইলা কেমনে।,Sarcastic_negative,0.3169337840554372,model_autofill,True
ইনসা আল্লাহ আপনার বিচার খুব শিগগিরই হবে রেডি গয়ে থাকেন,Neutral,0.3071067063650538,model_autofill,True
সত্যি তো,Neutral,0.3231895788990964,model_autofill,True
দূর্নিতির বর পুত্র,Sarcastic_negative,0.2967269171819761,model_autofill,True
জুলাই যোদ্ধাদের কারণে আজকে তোমাদের মুখের সেদা দিয়ে কথা আসতাছে,Negative,0.3157781010202101,model_autofill,True
আওয়ামী লীগ পুনর্বাসনের কাজ চলছে,Negative,0.2836419190154968,model_autofill,True
সে একটা ছেলে নয়! নাসির উদ্দিন পাটোয়ারী নির্বাচিত হয়ে স্বরাষ্ট্রমন্ত্রী ইনশাল্লাহ!,Positive,0.3217234221202775,model_autofill,True
Tore o icche kore latthi maira india pathate,Sarcastic_negative,0.3113418963308571,model_autofill,True
That is real truth,Positive,0.3113418963308571,model_autofill,True
ইনকিলাব মঞ্চের উচিত ছিলো ঢাকা ৮ আসনে প্রার্থী দেওয়া,Neutral,0.3038833253374641,model_autofill,True
বি এন পি মুখে মুখে ভালোবাসা দেখায়,Sarcastic_negative,0.2775369600039158,model_autofill,True
রাজনিতি,Neutral,0.3219755713814657,model_autofill,True
একটা রাজনৈতিক দল ফ্যামিলি কার্ডের লোভ দেখিয়ে সরকারে আসতে চাইলে সেটা হবে দুঃখজনক,Negative,0.3005787346696026,model_autofill,True
আগেই রেন্ডিয়ার ভিষা রেডি রাখ,Sarcastic_negative,0.3095999945067743,model_autofill,True
জ্ঞানীরা সঠিক সিদ্ধান্তই নেবে,Positive,0.2830797485434155,model_autofill,True
নাটক কম করো প্রিয়,Sarcastic_negative,0.2954463233070231,model_autofill,True
হাসি লাগে,Sarcastic_negative,0.2966091985640638,model_autofill,True
ভূতের মুখে রাম নাম,Sarcastic_negative,0.3230896181322799,model_autofill,True
I came here just to read the comments.,Neutral,0.3113418963308571,model_autofill,True
ইনশাআল্লাহ দাঁড়ি পাল্লা বিজয়ী হবে তোমার আসনে,Positive,0.3214909306401609,model_autofill,True
ভুতের মুখে রাম রাম,Sarcastic_negative,0.3132815989282553,model_autofill,True
তারাই আশ্রয়দাতা,Negative,0.3199656524572308,model_autofill,True
এখন অন্যের ঘারে দোষ চাপাচ্ছেন কেন??,Negative,0.3065845210041727,model_autofill,True
সে বাংলা সিনেমার মতো ডায়লগ মারে অনলাইনে এসে,Sarcastic_negative,0.3133397196691997,model_autofill,True
ভারতীয় রঙ নয় ভারতীয় র ক্ত কথা বললে এমনিতেই জনগণের চোখে লাগে,Sarcastic_negative,0.3185559582970687,model_autofill,True
Apnar dol e korse…,Neutral,0.3113418963308571,model_autofill,True
Allah ore jannat nashib koro Allah. Plz,Positive,0.3113418963308571,model_autofill,True
এজন্য তারাই সব আওয়ামী লীগ সাথে নিয়েছে,Negative,0.3239660593427996,model_autofill,True
তাহলে কিভাবে নবীন বরন করছেন,Sarcastic_negative,0.3099337790437564,model_autofill,True
octopodhi se mdb MP3,Neutral,0.3113418963308571,model_autofill,True
চল যায় যুদ্ধে,Negative,0.2688360955559368,model_autofill,True
বুড়া বয়সেও ক্লিন সেভ,Sarcastic_negative,0.2939796072128152,model_autofill,True
হাস্যকর ডায়লগ আপনাদের এই কথা কাউকে বিশ্বাস করেনা।,Sarcastic_negative,0.2968678619390847,model_autofill,True
আপনিকি মঙ্গলগ্রহে থাকেন নাকি সব আওয়ামী লীগ বিএনপি বানাইছে তার পরেও এসব কথা বলেন কোন মুখে সরম করে না,Negative,0.3066950890188019,model_autofill,True
চুরি করে চোর,Negative,0.2615063236528877,model_autofill,True
2nd obaidul kader,Sarcastic_negative,0.3113418963308571,model_autofill,True
"মিস্টার ষ্যাড় আপনারা ঘোষণা দিয়ে আওয়ামী লীগ কে গ্রহণ করেছেন, অনুগ্রহ করে আর মিথ্যা বলবেন না।",Negative,0.3154341459052901,model_autofill,True
হাসিনার সাথে মির্জার বিশে দেওয়া দরকার।,Negative,0.2641456640104679,model_autofill,True
ওনি তো মুফতি ওয়াজ ভালো জানেন,Sarcastic_negative,0.2906727633604741,model_autofill,True
কেমন দেশপ্রেম.??,Sarcastic_negative,0.3128174195141107,model_autofill,True
Ajk akdom kajer kotha bolse,Positive,0.3113418963308571,model_autofill,True
তোমাদের নেতা কে যেরকম,Positive,0.3029091897746193,model_autofill,True
গাবগাছ আংকের নাসিরের স্কয়ার গাড়ির সাইড কিট চুরি করছে কে??,Negative,0.3154138197208441,model_autofill,True
সোনার বাংলাদেশ,Positive,0.2809001980916746,model_autofill,True
আর কতো চাঁদা নিবেন ৪বার এমপি হয়েতো অনেক লুটছেন এবার থামেন কাকু!,Sarcastic_negative,0.3199142273542955,model_autofill,True
⍨ ক্ষমতার চেয়ার না জনতার চেয়ার,Positive,0.2957267425081686,model_autofill,True
Dhaka big Mafia,Sarcastic_negative,0.3113418963308571,model_autofill,True
Corer mukhe ram ram,Sarcastic_negative,0.3113418963308571,model_autofill,True
এবার একটু আল্লাহরে ভয় করেন এক পা কবরে আপনার এত অমানুষ এর খাতায় নাম লিখাইয়েন নাহ যেনো মরলেও মানুষ খুশিতে নাচে,Sarcastic_negative,0.3077776999572395,model_autofill,True
ডাকাত,Negative,0.314649689107211,model_autofill,True
ai ta to age thaie laganu ache,Sarcastic_negative,0.3113418963308571,model_autofill,True
চাঁদাবাজ,Sarcastic_negative,0.3201466586027228,model_autofill,True
"রঙ কেন লাগাবে, রং নিজেই মেখেছো",Sarcastic_negative,0.295054997651608,model_autofill,True
মাফিয়ার ডন,Negative,0.3068728522656702,model_autofill,True
জাওরা গাবগাছ,Sarcastic_negative,0.3090797768976944,model_autofill,True
স্বৈরাচার মুক্ত দেশ গড়তে গণভোটে হ্যা দিন।,Positive,0.2577746362457811,model_autofill,True
ভারতীয় আগ্রাসন রুখতে গণভোটে হ্যা দিন।,Positive,0.2878532720952472,model_autofill,True
মির্জা গাবগাছ,Negative,0.3145223197876398,model_autofill,True
https://www.facebook.com/share/v/1D33nofQRw/,Neutral,0.3113418963308571,model_autofill,True
https://www.facebook.com/share/v/1K8ysgUnmt/,Neutral,0.3113418963308571,model_autofill,True
https://www.facebook.com/share/1FU68427h1/,Neutral,0.3113418963308571,model_autofill,True
#killarmirza,Negative,0.3113418963308571,model_autofill,True
এবার চাঁদাবাজ রে কোন লোক ভোট দেবে না,Negative,0.3064489548588798,model_autofill,True
Kako fail,Sarcastic_negative,0.3113418963308571,model_autofill,True
https://www.facebook.com/devid.john.774194,Neutral,0.3113418963308571,model_autofill,True
Nasir by,Neutral,0.3113418963308571,model_autofill,True
চোরের মায়ের লম্বা গলা কথাটা আজ বাস্তবে পরিণত হলো,Negative,0.2971942346415938,model_autofill,True
remember,Neutral,0.3113418963308571,model_autofill,True
Keno bharat pochhondo koren e toh,Sarcastic_negative,0.3113418963308571,model_autofill,True
"দুর্নীতিবাজ,",Negative,0.2790478833136587,model_autofill,True
ভূতের মুখে রাম রাম,Sarcastic_negative,0.3132815989282553,model_autofill,True
নোয়াখালী এখন কুমিল্লার যারা ঢাকা ৮ আসনের ভোটার আছেন দয়া করে আপনারা সবাই নাসির উদ্দিন পাটোয়ারী কে ভোট দিবেন,Neutral,0.3150631161932112,model_autofill,True
,Neutral,0.3113418963308571,model_autofill,True
#Saluting_Our_Cultural_Hero,Positive,0.3113418963308571,model_autofill,True
যারা বলে এখন মুজিব কোট তুলে রেখে দিছি আওয়ামী লীগ আসলে নামাবো তাদের বেলায় কি??,Sarcastic_negative,0.3063141794228182,model_autofill,True
আমরা চান্দাবাজি সন্ত্রাসী ঢাকা ৮ আসনে দেখতে চাই না,Negative,0.2968336699783684,model_autofill,True
ঢাকা ৮ আসনের জনগণের রুচি কি এতই খারাপ এদেরকে এমপি বানাবে।!,Negative,0.3235528340232875,model_autofill,True
চাদাবাজ সন্ত্রাসী লুটপাটের দেশ সাধারণ মানুষের পছন্দ করে না।,Positive,0.3106262166820364,model_autofill,True
"হাসিনাকে ভুলে গেলেন,আপনার ঢাকা ব্যাংকে একটা ফুলের টোকাও লাগতে দেয় নাই।",Sarcastic_negative,0.2960906731175958,model_autofill,True
সব জায়গায় তো আওয়ামী তো সবাই এখন বি,Negative,0.281125617398402,model_autofill,True
এটা সাধারণ মানুষ জানে,Positive,0.3127528784878721,model_autofill,True
টেম্পু,Sarcastic_negative,0.3113418963308571,model_autofill,True
অলি অলি,Sarcastic_negative,0.3113418963308571,model_autofill,True
"ইজ্জত থাকতে মনোনয়ন প্রত্যাহার করেন, নইলে জমানত বাজেয়াপ্ত হবে।",Sarcastic_negative,0.322238805230055,model_autofill,True
ইনশাআল্লাহ জয় আপনার হবে,Positive,0.3000865024746685,model_autofill,True
বট বাহিনী,Negative,0.3143776440428615,model_autofill,True
বি এন পি একটি ক্ষুদার্ত সন্ত্রাসী দল এদের মুখে দেশের মানুষ পেশাব পায়খানা করবে অপেক্ষা শুধু সময়ের!!!,Negative,0.2942167649855857,model_autofill,True
আপনাদেরকে শায়েস্তা করার জন্য একমাত্র শেখ হাসিনাই যথেষ্ট ছিল,Negative,0.2936544125210283,model_autofill,True
সময়ের অপেক্ষা মাএ,Negative,0.288412085820229,model_autofill,True
এইবার মনে হয় তোমারে লাল কার্ড দেখাবে জনগণ,Negative,0.3205091867043764,model_autofill,True
insha'Allah Mirza saheb,Sarcastic_negative,0.3113418963308571,model_autofill,True
এবার চির জীবনের জন্য হারাতে হবে ঢাকা ৮ আসন। ১৭ পর ঘেউ ঘেউ জনগণ তার জানে কে আপনি সন্ত্রাস,Sarcastic_negative,0.2902253286563953,model_autofill,True
ধন্যবাদ মির্জা ভাই,Positive,0.2963271383005091,model_autofill,True
আমি আওয়ামী লীগ করি,Neutral,0.3048686192657669,model_autofill,True
