Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
খতম টা টা বাই বাই,Dhaka,Bagerhat,,Sarcastic_negative,0.3507258104164478,model_autofill,True
শিশু মুক্তিযুদ্ধা,সিলেট,Dhaka,Sylhet,Sarcastic_negative,0.34951057580217276,model_autofill,True
crickete thaka ta bhalo,Dhaka,,,Neutral,0.3650638212010256,model_autofill,True
ডাইপার,সিলেট,Sylhet,,Negative,0.37137542109903693,model_autofill,True
ইশরাক জন্মের আগে কি কখনো মুক্তিযুদ্ধ দেখছে?,Dhaka,,,Sarcastic_negative,0.35697787237975337,model_autofill,True
Joker of the ministry,Dhaka,Pabna,,Sarcastic_negative,0.3423359483427164,model_autofill,True
মুক্তিযুদ্ধের ***,Dhaka,Sirajganj,,Sarcastic_negative,0.3378270519740251,model_autofill,True
হো*-/গা মারছে,Dhaka,,,Negative,0.2925206980876499,model_autofill,True
চেতনা,Dhaka,Munshiganj,,Sarcastic_negative,0.3283615650325396,model_autofill,True
বাচ্চা পোলা মুক্তিযুদ্ধের কী বোঝে!!,Dhaka,,,Negative,0.35777294661592834,model_autofill,True
কানা হায়দার,Barisal,,,Sarcastic_negative,0.37463807589775566,model_autofill,True
ঘেরাউ মন্ত্রী করলে সব থেকে ভালো হইতো,Dhaka,Barisal,,Sarcastic_negative,0.29949614069080605,model_autofill,True
এলকোহল বিষয়ক,Dhaka,,,Sarcastic_negative,0.3683220692089238,model_autofill,True
বাপের নাম কি করে ডুবাতে হয় তা ইশরাক থেকে শিখে নেন সবাই।,Dhaka,,,Sarcastic_negative,0.35855133394531247,model_autofill,True
বিপ বিপ,Dhaka,Sirajganj,,Sarcastic_negative,0.3694007510096489,model_autofill,True
"""এখন থেকে জামাতের নতুন নতুন রাজকারদের নাম শুনতে পাবে জাতি,,১৯৯৬ সালে যারা জন্ম হয়ছে,২০১৬ সালে যারা হয়ছে তাদের নাম ও চলে আসতে প…""",Dhaka,,,Negative,0.37481652682296157,model_autofill,True
ঠেলাঠেলি মন্ত্রীত্ব পেলে খারাপ হতোনা,Dhaka,Faridpur,,Sarcastic_negative,0.3713670605289096,model_autofill,True
ফজলুর রহমান উনি কই,Dhaka,Faridpur,,Neutral,0.32855948077037866,model_autofill,True
Chota vim,Dhaka,Rangpur,,Sarcastic_negative,0.35791564071298626,model_autofill,True
হেয় মুক্তি যোদ্ধার কি জানে?,Dhaka,,,Sarcastic_negative,0.3158499999892117,model_autofill,True
বা বা বা বাহ্! যতো যাচ্ছে শুধু সারপ্রাইজড আর সারপ্রাইজড,Dhaka,Rajbari,Pabna,Sarcastic_negative,0.3255918510336256,model_autofill,True
লে চোদন,Chittagong,Noakhali,,Negative,0.3587352027635633,model_autofill,True
ধৈর্য মধুর চেয়ে মিষ্টি এটা প্রমাণ আজকে কোকা সাহেব এর জমিদার পুত্র চেয়েছে ঢাকা সিটির মেয়র হবে। কিন্তু জমিদার পুত্র ধৈর্য ধরার ক…,Dhaka,,,Neutral,0.3358238136428046,model_autofill,True
মুক্তি যুদ্ধ কত সালে হয় জানে?,Dhaka,Feni,,Sarcastic_negative,0.335588451005946,model_autofill,True
ফজু চাচাকে দেওয়া দরকার ছিলো।।।,Rangpur,,,Sarcastic_negative,0.3347527369389088,model_autofill,True
মুক্তিযোদ্ধা ইসরাক হোসেন,Dhaka,Tangail,,Sarcastic_negative,0.3452555171007048,model_autofill,True
ঠেলাঠেলি বিষয়ক মন্ত্রী দিলে ভালো হতো এরথেকে,Dhaka,Narsingdi,,Sarcastic_negative,0.32633455212618484,model_autofill,True
মুক্তি যোদ্ধাদের অভিজ্ঞতা নাই ছেলেদের আছে,Barisal,,,Negative,0.34647705368863985,model_autofill,True
ফজলুর রহমান কে প্রয়োজন ছিল,Rajshahi,Pabna,,Positive,0.37258749925146667,model_autofill,True
অপাত্রে দান,Barisal,,,Sarcastic_negative,0.3735497098319491,model_autofill,True
উনাকে দরকার ছিলো যুব ও ক্রীড়া মন্ত্রণালয়।,Dhaka,,,Neutral,0.2765413701463182,model_autofill,True
সুইপার,নীলফামারী,Rangpur,Nilphamari,Negative,0.3673233642012497,model_autofill,True
ইশরাক তো মুক্তিযোদ্ধা,কিশোরগঞ্জ,Dhaka,Kishoreganj,Sarcastic_negative,0.32519868679929537,model_autofill,True
মুক্তিযুদ্ধের হোমাসা,Dhaka,,,Sarcastic_negative,0.3221093443794699,model_autofill,True
মুক্তি যুদ্ধের সময় যার জন্মই হয়নি সে নাকি মুক্তি যুদ্ধা বিষয়ক মন্ত্রী,Dhaka,,,Sarcastic_negative,0.26829878422995723,model_autofill,True
শিশু মুক্তিযোদ্ধা মন্ত্রী,চট্টগ্রাম,Dhaka,Chittagong,Sarcastic_negative,0.37439303972563864,model_autofill,True
এডা বেশি হয়া গেলো,Bhola,,,Sarcastic_negative,0.36513553575086233,model_autofill,True
thela theli bisoyok protimontri,ঢাকা,,,Neutral,0.3583471963694804,model_autofill,True
Unare valo lagto liger amole..kintu uni akhon kotha batra bolen liger motoi,Thakurgaon,,,Sarcastic_negative,0.3292589230924513,model_autofill,True
ফজলুর রহমানকে দেওয়া উচিত ছিল,Naogaon,,,Neutral,0.3745537749537655,model_autofill,True
জন্ম সালটা??,Nilphamari,,,Sarcastic_negative,0.37337391811904624,model_autofill,True
"""সে মুক্তিযোদ্ধা বিষয় সম্পর্কে কি বুজবে,তার কি সে বিষয়ে নলেজ আছে,,তার কি জন্ম মুক্তিযুদ্ধের সময়,,,, পাগল ছুদা কথা, শুক্কুরে শু…""",Chittagong,,,Negative,0.3392816308125136,model_autofill,True
joker,Dhaka,,,Neutral,0.35759693162940703,model_autofill,True
বলদ কীভাবে প্রতিমন্ত্রী হয়,Gazipur,,,Negative,0.3410777084820907,model_autofill,True
মুক্তিযুদ্ধ বিষয়ক ঠেলাঠেলি মন্ত্রী,কুমিল্লা,Dhaka,Comilla,Sarcastic_negative,0.3738036062972182,model_autofill,True
Joker,Dhaka,Chittagong,,Neutral,0.35759693162940703,model_autofill,True
কুনুইমন্ত্রী,Dhaka,,,Sarcastic_negative,0.32120397907350284,model_autofill,True
ওকি মুক্তিযুদ্ধ করছে যে ওরে মুক্তিযোদ্ধা মন্ত্রণালয়ের দায়িত্ব দিছস,গাইবান্ধা,Dhaka,,Negative,0.36606522940388575,model_autofill,True
"""সামান্য মেয়র হতে পারে নাই সেই নাকি হচ্ছে মন্ত্রী,,,বলার কিছু নেই""",Dhaka,,,Sarcastic_negative,0.30630622694426374,model_autofill,True
জুলাই যুদ্ধাদের গোয়া মারা শেষ,Dhaka,,,Sarcastic_negative,0.33567654196145985,model_autofill,True
এরে ঠেলাঠেলি যুদ্ধা হিসেবে ঘোষণা করা হোক,Dhaka,,,Sarcastic_negative,0.37505903767925336,model_autofill,True
হেতে তো খারা বলদ হেতে মুক্তি যুদ্ধের বুজে কি ওরে বানানো উচি ঠেলাঠেলি প্রতিমনএি,Chittagong,,,Negative,0.34365991684779923,model_autofill,True
Pathetic,Dhaka,,,Sarcastic_negative,0.3710892069264484,model_autofill,True
খোঁজ নিয়ে দেখেন ওর দাদা মুক্তিযুদ্ধের সময় রাজাকার ছিলো,Dhaka,Sirajganj,,Negative,0.36488983465434777,model_autofill,True
টাকলা মুরাদের কথা মনে পড়ে গেল।,Dhaka,Chittagong,Pirojpur,Sarcastic_negative,0.3464688523265252,model_autofill,True
এরে মন্ত্রী না বানাইলে তারেক রহমান সাহেবের বাসা ঘেড়াও করতো আবার দিছে মুক্তিযুদ্ধ বিষয়ক মন্ত্রী যুদ্ধের সময় কি দুনিয়াত ছিলো ?,Sylhet,,,Negative,0.37570036798781464,model_autofill,True
সবচাইতে ফালতু টা কে বিম্পি তাদের অপ্রয়োজনীয় মন্ত্রণালয় দিয়েছে আর কি,চট্টগ্রাম,Chittagong,Chandpur,Negative,0.35297462360494397,model_autofill,True
"""পাতিনেতা ও মন্ত্রী,, হায়রে দেশ""",Sylhet,,,Sarcastic_negative,0.3571055329918734,model_autofill,True
এদেরকে জনগণ ভোট দেয়নি। তারা টাকার খেলায় এম.পি হয়েগেছে।,Dhaka,Sylhet,,Sarcastic_negative,0.3704305315788734,model_autofill,True
মুক্তিযুদ্ধের চোদনাবাজরা কোথায় এখন??,Dhaka,,,Negative,0.34790505805328514,model_autofill,True
দেশটারে হোন* মারি দিলো,Chittagong,Noakhali,,Negative,0.3355535873527939,model_autofill,True
কোনাই মেরে একাত্তরের চেতনাকে শেষ করে দেওয়ার জন্য এই মন্ত্রী যথেষ্ট,Dhaka,,,Positive,0.34937997780205776,model_autofill,True
"""গণঅধিকার পরিষদের নেতা নূর ডাকসুর ভিপি হবার পর শেখ হাসিনার সাথে দেখা করে তাকে মা বলে ডেকেছেন, আজকে তো উনি প্রতিমন্ত্রী হয়েছেন, …""",Dhaka,Gazipur,,Negative,0.3552135038696078,model_autofill,True
মাথামোডা গুলো যখন বাবার কোটায় প্রতিমন্ত্রী। স…,Dhaka,,,Negative,0.34346113870552725,model_autofill,True
"""আল্লাহর ওয়াস্তে একে মন্ত্রনালয় থেকে বাদ । বিশ্বাস করেন, এর ঘটে কিচ্ছু নেই..!""",Dhaka,Narail,,Negative,0.3693822213059967,model_autofill,True
পুরান ঢাকার ডাকাত,Dhaka,,,Negative,0.35678256869587754,model_autofill,True
জাতির জন্য লজ্জার বিষয় এরকম মানুষের কাছ থেকেও মুক্তিযুদ্ধ সম্পর্কে জানতে হবে,Narayanganj,,,Neutral,0.3036797128755634,model_autofill,True
৭১ সালে ঘেরাও ইশরাকের জন্মই হয় নাই সো কিভাবে ও মুক্তিযুদ্ধ বিষয়ক মন্ত্রী হয়!,Dhaka,,,Sarcastic_negative,0.3220092984022132,model_autofill,True
হয়ছে মুক্তিযোদ্ধের হো … মারা শেষ,Chittagong,,,Sarcastic_negative,0.32812129073388957,model_autofill,True
Mohammad Sohag o to gherao montronaloyer daitto pawar kotha..o to se kaje dokkho,Dhaka,,,Neutral,0.3534033246454083,model_autofill,True
boka choda sala,Dhaka,Barisal,,Sarcastic_negative,0.35604401117741546,model_autofill,True
এইসব আবালও এমপি মন্ত্রী হয়,Dhaka,,,Sarcastic_negative,0.37536448136773437,model_autofill,True
ও নিজেই তো হলো একটা সন্ত্রাস,Dhaka,,,Negative,0.37221474673574423,model_autofill,True
লেইট প্রতিমন্ত্রী,Mymensingh,,,Sarcastic_negative,0.35147799837246113,model_autofill,True
"""ইশরাকের মধ্যে এমন কি পাইছে তারেক সাহেব, বুজলাম না! একবার মেয়র পদে আবার সংসদ সদস্য এখন মন্ত্রী, ওর যোগ্যতাটা কি? ওর বাবা বড় রাজ…""",Dhaka,Chittagong,Chandpur,Negative,0.35907831672939167,model_autofill,True
মারছেরে,Sylhet,Habiganj,,Sarcastic_negative,0.3069928508078053,model_autofill,True
মুক্তিযোদ্ধের সময় কি ওর জন্ম হয়েছিল,Dhaka,Rajshahi,,Negative,0.2692041298641177,model_autofill,True
টাহি পোলাপান এগুলো,Dhaka,,,Sarcastic_negative,0.32990533107329867,model_autofill,True
উনি তো সব মুক্তিযোদ্ধাকে ঘেরাও করবে,Dhaka,Mymensingh,,Positive,0.3442008793574538,model_autofill,True
মদ খেয়ে মাতলামি করা লোক হলো মুক্তিযুদ্ধ বিষয়ক প্রতিমন্ত্রী। বুঝলাম কেমন হলো মন্ত্রীসভা,Dhaka,Gazipur,Madaripur,Negative,0.3068577940447976,model_autofill,True
ইসরাকের জায়গায় অ্যাডভোকেট ফজলুল হক কে দিলো ভালো হইতো।,Dhaka,,,Negative,0.3483243572148091,model_autofill,True
ধাক্কাধাক্কি মন্ত্রলায় দেওয়ার দরকার ছিলো তাকে,Dhaka,Mymensingh,,Neutral,0.26557944398193617,model_autofill,True
এগুলো বাল,Dhaka,Chittagong,Lakshmipur,Sarcastic_negative,0.35081817738407317,model_autofill,True
ঘেরাও মন্ত্রী দেওয়া দরকার ছিলো,Dhaka,Chandpur,,Neutral,0.3043327197019268,model_autofill,True
