dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
5 Post June 2026,5_post_june_2026,21,"আরে ভাই দেখছি আর বুঝছি, গরিবদেরকে যদি ফেসিলিটি দেওয়া হয়, তাহলে তারা তো আর নেতাজির পেছনে ঘুরবে না, তাই তালি টা একটু কম হইছে। …",আরে ভাই দেখছি আর বুঝছি গরিবদেরকে যদি ফেসিলিটি দেওয়া হয় তাহলে তারা তো আর নেতাজির পেছনে ঘুরবে না তাই তালি টা একটু কম হইছে,4,0.5979387553911654
5 Post June 2026,5_post_june_2026,22,মাননীয় মন্ত্রী সাহেব দয়া করে আপনি আউটসোর্সিং কর্মচারীদের কে নিয়ে একটু কথা বলেন মানবিক দৃষ্টিকে তাকান,মাননীয় মন্ত্রী সাহেব দয়া করে আপনি আউটসোর্সিং কর্মচারীদের কে নিয়ে একটু কথা বলেন মানবিক দৃষ্টিকে তাকান,4,0.7150073834933832
5 Post June 2026,5_post_june_2026,23,"গ্যাসের দাম ১২৫০ টাকা থেকে বেড়ে ১৮০০ টাকা, আলুর কেজি ১৫ টাকা থেকে বেড়ে বর্তমানে ২৮ টাকা মাননীয় স্বরাষ্ট্র মন্ত্রী। একটু যদি ব…",গ্যাসের দাম টাকা থেকে বেড়ে টাকা আলুর কেজি টাকা থেকে বেড়ে বর্তমানে টাকা মাননীয় স্বরাষ্ট্র মন্ত্রী একটু যদি ব,3,0.9451085901989035
5 Post June 2026,5_post_june_2026,24,সামন দিয়ে সরিষা দিয়ে পিছন দিয়ে বাঁশ,সামন দিয়ে সরিষা দিয়ে পিছন দিয়ে বাঁশ,0,0.39929018517061987
5 Post June 2026,5_post_june_2026,25,তেল গ্যাস বিদ্যুৎ এগুলোর দাম বাড়লে অটো নিত্য প্রয়োজনীয় সকল কিছুর দাম বেড়ে যায়,তেল গ্যাস বিদ্যুৎ এগুলোর দাম বাড়লে অটো নিত্য প্রয়োজনীয় সকল কিছুর দাম বেড়ে যায়,3,0.9382589999765132
5 Post June 2026,5_post_june_2026,26,বিদ্যুৎ বিল কেন এক লাপে দ্বিগুণ হয়ে গেল,বিদ্যুৎ বিল কেন এক লাপে দ্বিগুণ হয়ে গেল,3,0.4399765971195037
5 Post June 2026,5_post_june_2026,27,মাননীয় মন্ত্রী বিদ্যুৎ ও গ্যাস সম্পর্কে কিছু বলেন,মাননীয় মন্ত্রী বিদ্যুৎ ও গ্যাস সম্পর্কে কিছু বলেন,3,0.40959106623650954
5 Post June 2026,5_post_june_2026,28,"বিদ্যুৎ, তেল, গ্যাস এগুলো কি নিত্য প্রয়োজনীয় না",বিদ্যুৎ তেল গ্যাস এগুলো কি নিত্য প্রয়োজনীয় না,3,0.885670209119504
5 Post June 2026,5_post_june_2026,29,বিদ্যুৎ আর গ্যাস মনে হয় নিত্যপ্রয়োজনীয় নয় মাননীয় সংবিধান,বিদ্যুৎ আর গ্যাস মনে হয় নিত্যপ্রয়োজনীয় নয় মাননীয় সংবিধান,3,0.7198563359578821
5 Post June 2026,5_post_june_2026,30,চিড়িয়াখানায় যাওয়া লাগে না এখন সালাউদ্দিনের বিনোদন দেখো সবাই,চিড়িয়াখানায় যাওয়া লাগে না এখন সালাউদ্দিনের বিনোদন দেখো সবাই,0,0.522604398492417
5 Post June 2026,5_post_june_2026,31,"সব কিছুর #বাজেট হলো, যে গুলোর বাজেট হয়নি, …",সব কিছুর বাজেট হলো যে গুলোর বাজেট হয়নি,2,0.8836201206356368
5 Post June 2026,5_post_june_2026,32,আমরা গর্বিত যে আমরা শালা উদ্দিনের মতন প্রধানমন্ত্রী পেয়েছি,আমরা গর্বিত যে আমরা শালা উদ্দিনের মতন প্রধানমন্ত্রী পেয়েছি,4,0.8635747630907468
5 Post June 2026,5_post_june_2026,33,কবে যে এরা সত্তি কথা বলবে,কবে যে এরা সত্তি কথা বলবে,1,0.5343072585090762
5 Post June 2026,5_post_june_2026,34,এজন্য নিত্য প্রয়োজনীয় বিদ্যুৎ বিল ডবল করা হয়েছে,এজন্য নিত্য প্রয়োজনীয় বিদ্যুৎ বিল ডবল করা হয়েছে,3,0.8628554025552826
5 Post June 2026,5_post_june_2026,35,"সালাউদ্দিন সাহেব কি স্বরাষ্ট্রমন্ত্রী, নাকি অর্থমন্ত্রী, কোনটার উনি দায়িত্ব পালন করে",সালাউদ্দিন সাহেব কি স্বরাষ্ট্রমন্ত্রী নাকি অর্থমন্ত্রী কোনটার উনি দায়িত্ব পালন করে,0,0.5479768802729346
5 Post June 2026,5_post_june_2026,36,"কোনো কিছুর দামই যদি বৃদ্ধি না করা হয়,তাহলে বিদ ্যুৎ বিলে কেন 1000টাকার বিল এই মাসে 3000টাকা আসল,,?",কোনো কিছুর দামই যদি বৃদ্ধি না করা হয় তাহলে বিদ ্যুৎ বিলে কেন টাকার বিল এই মাসে টাকা আসল,3,0.5441138378707646
5 Post June 2026,5_post_june_2026,37,তাহলে বিদ্যুতের বিল বাড়লো কেন,তাহলে বিদ্যুতের বিল বাড়লো কেন,3,0.8397596547071827
5 Post June 2026,5_post_june_2026,38,ভোটের সময় এলাকায় এসে ভোট ভিক্ষা করে সংসদে গিয়ে পাগলামি করে,ভোটের সময় এলাকায় এসে ভোট ভিক্ষা করে সংসদে গিয়ে পাগলামি করে,0,0.6265453762475278
5 Post June 2026,5_post_june_2026,39,সিলিন্ডার গ্যাস আগে ছিল ১৩০০ টাকা বর্তমানে ২০০০ টাকা। গ্রামে প্রত্যেক লাইনের গাড়িতে পাঁচ টাকা করে বৃদ্ধি করা হয়েছে। …,সিলিন্ডার গ্যাস আগে ছিল টাকা বর্তমানে টাকা গ্রামে প্রত্যেক লাইনের গাড়িতে পাঁচ টাকা করে বৃদ্ধি করা হয়েছে,3,0.9198295214122368
5 Post June 2026,5_post_june_2026,40,"তারা করলে কিছুই না, আমরা করলে দোষ।",তারা করলে কিছুই না আমরা করলে দোষ,4,0.6392414982681426
5 Post June 2026,5_post_june_2026,41,"ধানের দাম কমিয়ে সার কিট নাশক দাম বাড়িয়ে দেন,…",ধানের দাম কমিয়ে সার কিট নাশক দাম বাড়িয়ে দেন,3,0.6001992565592376
5 Post June 2026,5_post_june_2026,42,সব জিনিসের দাম বাড়ছে।,সব জিনিসের দাম বাড়ছে,3,0.7999978875865388
5 Post June 2026,5_post_june_2026,43,বিদ্যুৎ কি গরীব মানুষ ব্যবহার করে না,বিদ্যুৎ কি গরীব মানুষ ব্যবহার করে না,4,0.4401353548233053
5 Post June 2026,5_post_june_2026,44,"আপনারাও অন্তবর্তীকালীন সরকারের দায়িত্বে ছিলেন আপনাদের নিয়ে আমেরিকার সাথে চুক্তি স্বাক্ষর করেছে, তাহলে এখন আপনারা নিজ ইচ্ছায় জেলে চলে যান শিলং",আপনারাও অন্তবর্তীকালীন সরকারের দায়িত্বে ছিলেন আপনাদের নিয়ে আমেরিকার সাথে চুক্তি স্বাক্ষর করেছে তাহলে এখন আপনারা নিজ ইচ্ছায় জেলে চলে যান শিলং,0,0.47907445918015157
5 Post June 2026,5_post_june_2026,45,"গ্যাসে, তেল, বিদ্যুৎ, সার, কিটনাশক, মাছের খাদ্য, পশু প্রাণীর খাদ্য সহ সব কিছুর দাম বাড়িয়ে নিত্যপ্রয়োজনীয় জিনিষের দাম কমালেন তা…",গ্যাসে তেল বিদ্যুৎ সার কিটনাশক মাছের খাদ্য পশু প্রাণীর খাদ্য সহ সব কিছুর দাম বাড়িয়ে নিত্যপ্রয়োজনীয় জিনিষের দাম কমালেন তা,3,0.9380783797614675
5 Post June 2026,5_post_june_2026,46,Sala na ken,sala na ken,2,0.5999980771358838
5 Post June 2026,5_post_june_2026,47,"জ্বি, ১০০০ তালি দিলাম, ধন্যবাদ আপনাকে",জ্বি তালি দিলাম ধন্যবাদ আপনাকে,0,0.8397683924775914
5 Post June 2026,5_post_june_2026,48,মাশাল্লাহ মাশাল্লাহ,মাশাল্লাহ মাশাল্লাহ,4,0.7333284624019749
5 Post June 2026,5_post_june_2026,49,বর্তমান বাজারে কাঁচা মরিচের দাম কেজি প্রতি ২৮০ টাকা।,বর্তমান বাজারে কাঁচা মরিচের দাম কেজি প্রতি টাকা,3,0.8847155253157346
5 Post June 2026,5_post_june_2026,50,আপনি হচ্ছেন স্বরাষ্ট্রমন্ত্রী আপনি কেন ট্যাক্স এর বিষয়ে কথা বলবেন ট্যাক্সের বিষয়ে কথা বলবে অর্থমন্ত্রী বাণিজ্যমন্ত্রী,আপনি হচ্ছেন স্বরাষ্ট্রমন্ত্রী আপনি কেন ট্যাক্স এর বিষয়ে কথা বলবেন ট্যাক্সের বিষয়ে কথা বলবে অর্থমন্ত্রী বাণিজ্যমন্ত্রী,0,0.8982253151398403
5 Post June 2026,5_post_june_2026,51,The man is super interesting,the man is super interesting,4,0.7331943066229962
5 Post June 2026,5_post_june_2026,52,সাপা বাজ,সাপা বাজ,0,0.5999894617363626
5 Post June 2026,5_post_june_2026,53,তাহলে দাম বারলো কেনো এত??,তাহলে দাম বারলো কেনো এত,3,0.6348633108298358
5 Post June 2026,5_post_june_2026,54,বাংলাদেশের নতুন নাম দেয়া উচিত বিনোদন বাংলাদেশ,বাংলাদেশের নতুন নাম দেয়া উচিত বিনোদন বাংলাদেশ,0,0.8983188304964609
5 Post June 2026,5_post_june_2026,55,এটা অর্থমন্ত্রী বলবে।।,এটা অর্থমন্ত্রী বলবে,0,0.733328606644505
5 Post June 2026,5_post_june_2026,56,"বিদ্যুৎ কি নিত্য প্রয়োজনিয় নয়,,,?",বিদ্যুৎ কি নিত্য প্রয়োজনিয় নয়,3,0.7984400085857357
5 Post June 2026,5_post_june_2026,57,পোলাউর চাল১৯০ টাকা।,পোলাউর চাল টাকা,3,0.7329110791153061
5 Post June 2026,5_post_june_2026,58,দিল্লির সাহেব দিল্লিকে দেখে কিছুটা হলেও শিখুন আমাদেরকেও কর থেকে মুক্ত করুন যাদের জন্য কর বেশি করে ধার্য করার কথা সেখানে কি করল…,দিল্লির সাহেব দিল্লিকে দেখে কিছুটা হলেও শিখুন আমাদেরকেও কর থেকে মুক্ত করুন যাদের জন্য কর বেশি করে ধার্য করার কথা সেখানে কি করল,4,0.932167245059302
5 Post June 2026,5_post_june_2026,59,কথা হাসির ছলে হলেও সত্যটা বলেদিছেন,কথা হাসির ছলে হলেও সত্যটা বলেদিছেন,1,0.5999785576171239
5 Post June 2026,5_post_june_2026,60,গ্যাস ২০০০ অকটেন ১৪৫…,গ্যাস অকটেন,3,0.5999967793402688
5 Post June 2026,5_post_june_2026,61,রাতে সেবন বেশী হয়ে গেছে,রাতে সেবন বেশী হয়ে গেছে,4,0.5735703089479388
5 Post June 2026,5_post_june_2026,62,"তৈল, গ্যাসের দাম বাড়লে নিত্য পণ্যের দাম এমনিতেই বেড়ে যায় , বাড়ানোর প্রয়োজন হয়না।",তৈল গ্যাসের দাম বাড়লে নিত্য পণ্যের দাম এমনিতেই বেড়ে যায় বাড়ানোর প্রয়োজন হয়না,3,0.8492873753242652
5 Post June 2026,5_post_june_2026,63,গরিব মানুষ সারা বছরই মারা খাবে।,গরিব মানুষ সারা বছরই মারা খাবে,0,0.5169263192521342
5 Post June 2026,5_post_june_2026,64,এইটা শুধু সংসদের ভিতরে কমানো হয় নাই বাইরে অবস্থা তো আপনারা জানেন না,এইটা শুধু সংসদের ভিতরে কমানো হয় নাই বাইরে অবস্থা তো আপনারা জানেন না,2,0.6476943687908153
5 Post June 2026,5_post_june_2026,65,electric bill,electric bill,0,0.2
5 Post June 2026,5_post_june_2026,66,natok kom koro priyo tumi j cap line G maira diba eida jati janee,natok kom koro priyo tumi j cap line g maira diba eida jati janee,1,0.7319905085337095
5 Post June 2026,5_post_june_2026,67,স্বরাষ্ট্রমন্ত্রীর দায়িত্ব রাষ্ট্রের নিরাপত্তা ব্যবস্থা সচল রাখা অর্থনীতি বেশি আলোচনা নয় অর্থনীতির বিষয়ে কথা বলার জন্য অর্থমন্ত্রী আছে,স্বরাষ্ট্রমন্ত্রীর দায়িত্ব রাষ্ট্রের নিরাপত্তা ব্যবস্থা সচল রাখা অর্থনীতি বেশি আলোচনা নয় অর্থনীতির বিষয়ে কথা বলার জন্য অর্থমন্ত্রী আছে,0,0.5402981412100265
5 Post June 2026,5_post_june_2026,68,"বিএনপির গরিব ত্যাগী নেতাকর্মীদের অধিকার চাই, এদের অধিকার নিয়ে কেউ কথা বলেনা।",বিএনপির গরিব ত্যাগী নেতাকর্মীদের অধিকার চাই এদের অধিকার নিয়ে কেউ কথা বলেনা,1,0.883548128253255
5 Post June 2026,5_post_june_2026,69,নাজির চাল আগে ছিল ৮০ টাকা কেজি এখন ৯০ টাকা কেজি,নাজির চাল আগে ছিল টাকা কেজি এখন টাকা কেজি,3,0.8665092993906988
5 Post June 2026,5_post_june_2026,70,মেইন জিনিসের উপর দাম বাড়াই দিসে। পণ্য গুলো নিজ থেকে হেটে বাজারে আসবে।,মেইন জিনিসের উপর দাম বাড়াই দিসে পণ্য গুলো নিজ থেকে হেটে বাজারে আসবে,3,0.6871261068035242
5 Post June 2026,5_post_june_2026,71,এজন্য এখন বাজারে যাওয়া যাচ্ছে না,এজন্য এখন বাজারে যাওয়া যাচ্ছে না,0,0.8371886895385273
5 Post June 2026,5_post_june_2026,72,আরে ভাই দ্রব্যমূল্যের দাম বারে নাই তো ঠিক আছে কিন্তু তেল দাম বাড়িয়েছেন গাড়িতে গ্যাস চলে গ্যাসের দাম বাড়িয়েছেন দোকানের ব…,আরে ভাই দ্রব্যমূল্যের দাম বারে নাই তো ঠিক আছে কিন্তু তেল দাম বাড়িয়েছেন গাড়িতে গ্যাস চলে গ্যাসের দাম বাড়িয়েছেন দোকানের ব,3,0.8438066991901987
5 Post June 2026,5_post_june_2026,73,"নিত্য পন্যের দাম কমবে আর বিদ্যুৎবিল,সিলেন্ডারি সহ বিভিন্ন দিকে টেক্স বসিয়ে আবার গরীবের ঘারের উপরি চাপবে।",নিত্য পন্যের দাম কমবে আর বিদ্যুৎবিল সিলেন্ডারি সহ বিভিন্ন দিকে টেক্স বসিয়ে আবার গরীবের ঘারের উপরি চাপবে,3,0.8994271569158369
5 Post June 2026,5_post_june_2026,74,"তেলের দাম বেড়েছে, গ্যাসের দাম বেড়েছে, বিদ্যুৎ এর দাম বেড়েছে। জিনিস পত্রের দাম এমনিতেই বেড়ে যাবে।",তেলের দাম বেড়েছে গ্যাসের দাম বেড়েছে বিদ্যুৎ এর দাম বেড়েছে জিনিস পত্রের দাম এমনিতেই বেড়ে যাবে,3,0.9466108056924749
5 Post June 2026,5_post_june_2026,75,"মাসুদাঅল,এড়ে কিনতে পুন পাড়ি যারগই",মাসুদাঅল এড়ে কিনতে পুন পাড়ি যারগই,4,0.5977435514253601
5 Post June 2026,5_post_june_2026,76,এটা বলবে অর্থমন্ত্রী,এটা বলবে অর্থমন্ত্রী,0,0.733328606644505
5 Post June 2026,5_post_june_2026,77,কৃষকের স্যারের দাম কেন বৃদ্ধি হল,কৃষকের স্যারের দাম কেন বৃদ্ধি হল,3,0.4783003577253146
5 Post June 2026,5_post_june_2026,78,"২৩০০ টাকা ডাবল টাইগার ময়দা ২৪৫০ ছিল, কোরবানি ঈদ পর্যন্ত। আর এখন ২৬৫০+",টাকা ডাবল টাইগার ময়দা ছিল কোরবানি ঈদ পর্যন্ত আর এখন,0,0.3998342321687969
5 Post June 2026,5_post_june_2026,79,শুধু কীটনাশক ও সারের দামটা বাড়ায় দেন,শুধু কীটনাশক ও সারের দামটা বাড়ায় দেন,4,0.7974291041170312
5 Post June 2026,5_post_june_2026,80,বাংলাদেশ হইলো আপনাদের বাপ দাদার সম্পদ আপনারা যেভাবে ভালো লাগে এভাবে করেন.,বাংলাদেশ হইলো আপনাদের বাপ দাদার সম্পদ আপনারা যেভাবে ভালো লাগে এভাবে করেন,3,0.5122164326857203
5 Post June 2026,5_post_june_2026,81,এস আলম মন্ত্রণালয়ের জোকার মন্ত্রী সে,এস আলম মন্ত্রণালয়ের জোকার মন্ত্রী সে,1,0.5042714781275774
5 Post June 2026,5_post_june_2026,82,এখানে সবাই পাগল ছাগল গেছে গা,এখানে সবাই পাগল ছাগল গেছে গা,1,0.4398198264820081
5 Post June 2026,5_post_june_2026,83,"স্যার, একটু কথা বলায় ট্যাক্স বসানো যায় না!!",স্যার একটু কথা বলায় ট্যাক্স বসানো যায় না,3,0.7991828401938197
5 Post June 2026,5_post_june_2026,84,Tumi 80 koti taka loan nen,tumi koti taka loan nen,2,0.730548894519483
5 Post June 2026,5_post_june_2026,85,কার্টুন,কার্টুন,0,0.2
5 Post June 2026,5_post_june_2026,86,জুকারসন জুকার,জুকারসন জুকার,4,0.5999804903670154
5 Post June 2026,5_post_june_2026,87,"গরিব, আবেগ,অনুভূতি এগুলি নির্বাচনের সময় মায়াকান্না।",গরিব আবেগ অনুভূতি এগুলি নির্বাচনের সময় মায়াকান্না,1,0.5477019597474413
5 Post June 2026,5_post_june_2026,88,ওবায়দুল কাদেরের ঠিক একটা ফটোকপি পাইছে এইবারের সংসদ ভবনে,ওবায়দুল কাদেরের ঠিক একটা ফটোকপি পাইছে এইবারের সংসদ ভবনে,0,0.3581846206155996
5 Post June 2026,5_post_june_2026,89,এ চাপ্টার কি আপনার ? নিজের মন্ত্রনালয়ের খবর নাই।,এ চাপ্টার কি আপনার নিজের মন্ত্রনালয়ের খবর নাই,4,0.7986134680329356
5 Post June 2026,5_post_june_2026,90,জোকার,জোকার,1,0.5999989368035552
5 Post June 2026,5_post_june_2026,91,বিদ্যুৎ কি নিত্য প্রোয়জন এর বাইরে নাকি???,বিদ্যুৎ কি নিত্য প্রোয়জন এর বাইরে নাকি,3,0.5529507268750546
5 Post June 2026,5_post_june_2026,92,মাদারবোর্ড ভবন এগুলো,মাদারবোর্ড ভবন এগুলো,3,0.7308659884748081
5 Post June 2026,5_post_june_2026,93,Jukarer dol,jukarer dol,0,0.2
5 Post June 2026,5_post_june_2026,94,সর্ব বিষয়ক মন্ত্রী হিসেবে ভাষন দিচ্ছেন।,সর্ব বিষয়ক মন্ত্রী হিসেবে ভাষন দিচ্ছেন,1,0.7255667896337737
5 Post June 2026,5_post_june_2026,95,ভুয়া,ভুয়া,0,0.5999962986546974
5 Post June 2026,5_post_june_2026,96,মাশাল্লাহ খুবই সুন্দর হয়েছে,মাশাল্লাহ খুবই সুন্দর হয়েছে,3,0.545235624169871
5 Post June 2026,5_post_june_2026,97,মন্ত্রী মহোদয় ঠিকই বলেছেন সংসদে গরীব মানুষ কম গরিব মানুষ দেখতে হলে জনগণ এর কাতারে আসতে হবে,মন্ত্রী মহোদয় ঠিকই বলেছেন সংসদে গরীব মানুষ কম গরিব মানুষ দেখতে হলে জনগণ এর কাতারে আসতে হবে,4,0.43247133077875216
5 Post June 2026,5_post_june_2026,98,শুধু পেয়াজের দামটা একটু বাড়ান,শুধু পেয়াজের দামটা একটু বাড়ান,4,0.5953288577599287
5 Post June 2026,5_post_june_2026,99,মঞ্চ নাকট চলছে।,মঞ্চ নাকট চলছে,4,0.5999955648071699
5 Post June 2026,5_post_june_2026,100,"তেল, বিদুৎ, গ্যাসের দাম বাড়াইয়া বালের গান গাইতে আসছেন",তেল বিদুৎ গ্যাসের দাম বাড়াইয়া বালের গান গাইতে আসছেন,3,0.8846695004079869
5 Post June 2026,5_post_june_2026,101,কথায় না কাজে প্রমান চায় জনগণ,কথায় না কাজে প্রমান চায় জনগণ,1,0.8656496452340675
5 Post June 2026,5_post_june_2026,102,বিদ্যুৎ বিল?,বিদ্যুৎ বিল,3,0.7333315723035854
5 Post June 2026,5_post_june_2026,103,বিদ্যুৎ তো আর নিত্য প্রয়োজনিও না,বিদ্যুৎ তো আর নিত্য প্রয়োজনিও না,3,0.7333319415188299
5 Post June 2026,5_post_june_2026,104,বিদ্যুৎ কি শুধু ধনীরা ব্যবহার করে?,বিদ্যুৎ কি শুধু ধনীরা ব্যবহার করে,3,0.7330297674079213
5 Post June 2026,5_post_june_2026,105,"সারা দেশের মানুষ বলছে মানে, আমি কখন আপনাকে কি বললাম। এতো মিথ্যাকথা আসে কিভাবে।",সারা দেশের মানুষ বলছে মানে আমি কখন আপনাকে কি বললাম এতো মিথ্যাকথা আসে কিভাবে,0,0.6439277128806016
5 Post June 2026,5_post_june_2026,106,তাহলে স্যার পিঁয়াজ এর দাম বাড়লো কেন,তাহলে স্যার পিঁয়াজ এর দাম বাড়লো কেন,3,0.8397601027407962
5 Post June 2026,5_post_june_2026,107,সালাউদ্দিন নিজে গরীব যার ব্যাংক লোন ৮৩ হাজার কোটি টাকা এরকম ব্যাংক লোন নিলে গরীব পাইব কই,সালাউদ্দিন নিজে গরীব যার ব্যাংক লোন হাজার কোটি টাকা এরকম ব্যাংক লোন নিলে গরীব পাইব কই,4,0.585496328604476
5 Post June 2026,5_post_june_2026,108,ফেসবুকে কমানো হয়েছে,ফেসবুকে কমানো হয়েছে,3,0.5987805830984214
5 Post June 2026,5_post_june_2026,109,বিএনপি মানে বিনোদন,বিএনপি মানে বিনোদন,0,0.7967819955617782
5 Post June 2026,5_post_june_2026,110,দ্রব্য মুল্য কমবে কি?,দ্রব্য মুল্য কমবে কি,1,0.7926196980615456
5 Post June 2026,5_post_june_2026,111,নেতা হলেও জাওরা আছে,নেতা হলেও জাওরা আছে,1,0.5944183701545038
5 Post June 2026,5_post_june_2026,112,মোবাইল কলরেট তো কমে নাই,মোবাইল কলরেট তো কমে নাই,0,0.39961561602973067
5 Post June 2026,5_post_june_2026,113,জালানি এবং কংক্রিট এর মালামালের দাম কমান,জালানি এবং কংক্রিট এর মালামালের দাম কমান,3,0.7333288218099426
5 Post June 2026,5_post_june_2026,114,সালাউদ্দিন তো দেশের প্রধানমন্ত্রী এজন্য সে সব বিষয় নিযে কথা বলে,সালাউদ্দিন তো দেশের প্রধানমন্ত্রী এজন্য সে সব বিষয় নিযে কথা বলে,1,0.8973616771177969
5 Post June 2026,5_post_june_2026,115,mittha char korle khub mushkil,mittha char korle khub mushkil,2,0.5993345061507279
5 Post June 2026,5_post_june_2026,116,পন্ডিত,পন্ডিত,0,0.2
5 Post June 2026,5_post_june_2026,117,সিগারেট কি নিত্যপ্রয়োজনীয় পণ্যের আওতায় আসবে না?,সিগারেট কি নিত্যপ্রয়োজনীয় পণ্যের আওতায় আসবে না,3,0.6847776478089305
5 Post June 2026,5_post_june_2026,118,বিদ্যুতের দাম এত কেনো,বিদ্যুতের দাম এত কেনো,3,0.6403771246036707
5 Post June 2026,5_post_june_2026,119,বিদ্যুৎ বিলা কি করছেন,বিদ্যুৎ বিলা কি করছেন,3,0.40023554468593736
5 Post June 2026,5_post_june_2026,120,আরে তুই আগে আইনের শাসন ঠিক কর শিলং?,আরে তুই আগে আইনের শাসন ঠিক কর শিলং,4,0.5220013731955653
5 Post June 2026,5_post_june_2026,121,বিশ্ব বেহায়া,বিশ্ব বেহায়া,1,0.7320887272107132
5 Post June 2026,5_post_june_2026,122,Nesakhor,nesakhor,0,0.2
5 Post June 2026,5_post_june_2026,123,এই যুগের মীর জাফর,এই যুগের মীর জাফর,0,0.2
