Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
2024 এর জুলাই সনদ বাস্তবায়ন করতে না পারলে।। এখন 2026 সালে কিসের নির্বাচন.. কারণ 1972 সালের সংবিধান অনুযায়ী জাতীয় সংসদ নির্বাচন এর সর্বশেষ 2029 সাল পর্যন্ত,,,,Sarcastic_negative,0.5461893341945118,model_autofill,False
শেখের বেটি প্রধানমন্ত্রী শেখ হাসিনা??,,,,Positive,0.3071150221980524,auto_second_pass_kept,True
juuuuuuulay der ki hobe,,,,Sarcastic_negative,0.5474335522011474,model_autofill,False
Taile tomgo thakar dorker nai,,,,Sarcastic_negative,0.363593252008987,auto_second_pass_kept,True
জুলাইয়ের সাথে গাদ্দারির ফল ভালো হবে না,,,,Neutral,0.7347619549676347,model_autofill,False
কপালে এদেরো দুংখ আছে এটা ক্লিয়ার।,,,,Negative,0.4186963411031271,model_autofill,True
আরেক জুলাইয়ের অপেক্ষ বাংলাদেশ,,,,Positive,0.648993269343382,model_autofill,False
আগেই বুজছিলাম নেতার উপরে আলেম ভিতরে জালেম,,,,Negative,0.5493480327955202,model_autofill,False
Kokhn ki bole,,,,Sarcastic_negative,0.3985783877551422,model_autofill,True
জনগণের সাথে বেইমানি,,,,Sarcastic_negative,0.6040133253554617,model_autofill,False
জনগন হ‍্যাঁ ভোট দিয়ে জয় যুক্ত করেছে,,,,Positive,0.4623043735543206,model_autofill,True
শপথ করতাছি আমরা জনগণের টাকা লুটে খাব তোমরা কোন কথা বলতে পারবে নাচোর সব একসাথে শপথ পড়তাছে,,,,Negative,0.5691416696563161,model_autofill,False
Beiman b n p,,,,Sarcastic_negative,0.4069137370619967,model_autofill,True
ইতিহাসের সেরা গাদ্দার টিকবে না ১৭ বছরের হাসিনার ক্ষমতা টিকেিয়ে রাখতে পারে নাই সকল প্রশাসন তার হাতে থাকার পরেও বিএনপি কেমনে টিকবে শুরুতেই তাদের পতনের গাদ্দারি শুরু করে দিছে,,,,Negative,0.6146434987702443,model_autofill,False
সাধারণ জনগণ থেমে থাকবেনা আন্দোলন করবে,,,,Sarcastic_negative,0.4483315802105455,model_autofill,True
আবার নতুন করে স্বৈরাচার এবং স্বৈরশাসন প্রতিষ্ঠিত হতে চলছে অপেক্ষা করুন আর চেয়ে চেয়ে দেখুন।,,,,Positive,0.5653493918269696,model_autofill,False
এটা তাদের দোস না এটা মাথা মোটা বাঙালীদের পাপের ফল।,,,,Negative,0.4693371613624826,model_autofill,True
"#_সরি Osman Hadi ওসমান হাদি ভাই, হাজারো জীবনের বিনিময়ে আমরা এক স্বৈরাচারকে সরিয়ে আবার অন্য স্বৈরাচারের কাছে দেশ তুলে দিয়েছি।",,,,Negative,0.6225324497248882,model_autofill,False
Batpari suru,,,,Sarcastic_negative,0.3588030931126367,auto_second_pass_kept,True
RIP “হ‍্যাঁ” ভোট !,,,,Sarcastic_negative,0.4503214907844198,model_autofill,True
2 bosor o tikbi na in sha allah,,,,Positive,0.5853947897569136,model_autofill,False
১৯৯৬- ১৫দিন....অতিত ভুলে যাওয়া উচিত না।,,,,Sarcastic_negative,0.3618232028649249,auto_second_pass_kept,True
"সংবিধান সংস্কার হলে তারা দূর্নীতি চাঁদাবাজি করতে পারবে না,,,,",,,,Sarcastic_negative,0.4791283979045324,model_autofill,True
Mc ra besi barche poton sigroi,,,,Sarcastic_negative,0.4582183364898277,model_autofill,True
আলহামদুলিল্লাহ,,,,Positive,0.6938070689355245,model_autofill,False
রাস্তা পাবে না পালানোর,,,,Sarcastic_negative,0.4031895829162341,model_autofill,True
গান সেই পুরোটাই,,,,Sarcastic_negative,0.4218182434467104,model_autofill,True
শুধু আফসোস হয় ১৪শ শহীদের জন্য।,,,,Positive,0.4045885222984065,model_autofill,True
গাদ্দারী শুরু হয়ে গেছে একনি বাকি দিন জনগণ সুন্দর ভাবে দেখবে,,,,Sarcastic_negative,0.6930244328621566,model_autofill,False
বদমাইশি শুরু হয়ছে তাহলে,,,,Sarcastic_negative,0.3841460534225486,auto_second_pass_kept,True
১৪০০+ ভাইয়ের অভিশাপ বয়ে বেড়াতে হবে এই দেশের মানুষকে।,,,,Neutral,0.6074229472593833,model_autofill,False
জাতির সাথে বড় প্রতারণা হলো।,,,,Negative,0.4509258384001098,model_autofill,True
শ্রীলঙ্কার নিউজ দেখছো ফাসির অডার আন্দোলন কারিদের,,,,Negative,0.4146749378929603,model_autofill,True
এমনটিই হওয়ার কথা ছিল হয়তো,,,,Positive,0.661414336390245,model_autofill,False
এখন বুঝো জনগণ তোমাদের মতামত কে সুডেও না এটাকেই বলে মোনাফেক,,,,Positive,0.690583377194762,model_autofill,False
এটা কি হলো এখন।,,,,Positive,0.3976031877358175,model_autofill,True
Wow ato joldi aahol color dekano Shuru hoie gelo,,,,Sarcastic_negative,0.4118596832495619,model_autofill,True
Gaddar r munafik kara akhon bujho sobai,,,,Sarcastic_negative,0.4229526826348662,model_autofill,True
(সুরা আল আনআম ১২৯ ),,,,Negative,0.5491160486929751,model_autofill,False
এভাবেই আমি জালেমদেরকে একে অপরের উপর তাদের কৃতকর্মের কারণে আধিপত্য দান করে থাকি।,,,,Negative,0.4857419395964057,model_autofill,True
এ আয়াতের আরও এক তরজমা- এভাবেই আমি জালেমদের একে অপরের সঙ্গী বানিয়ে দেব’। সুতরাং আখিরাতেও আমি তাদের একজনকে অন্যজনের সাথী বানিয়ে দেব।,,,,Negative,0.3542958943703585,auto_second_pass_kept,True
জানতাম কিছু একটা হয়বো,,,,Sarcastic_negative,0.50034126240481,model_autofill,False
তাহলে সরকারে বসার কোন অধিকার নেই তাদের। নির্বাচন বাতিল করা হোক। তাঁরা যখন সংস্কার করবে না তখন এত টাকা খরচ করে নির্বাচনের আয়োজন করা হল কেন। সংস্কার করার জন্য যখন শপথ গ্রহণ করল না তার মানে তো গণভোট বাতিল এর পক্ষে তারা তাহলে জাতীয় নির্বাচনে বাতিল। সংস্কার করুন না হয় নির্বাচন বাতিল করুন।,,,,Positive,0.3977468149498846,model_autofill,True
পল্টিবাজ বি.এন. পি,,,,Sarcastic_negative,0.3910940482462924,auto_second_pass_kept,True
পোলটি মারা শুরু,,,,Sarcastic_negative,0.419759048430598,model_autofill,True
চিটিংবাজি শুরু,,,,Sarcastic_negative,0.4194185917386595,model_autofill,True
1996 সালে মনে আছে 12 দিন,,,,Sarcastic_negative,0.5361486979668598,model_autofill,False
"Ci ki vul korlo banglar Manushra abr, kadte hobe sbaike abr",,,,Sarcastic_negative,0.4406152121162101,model_autofill,True
Karon ki?,,,,Sarcastic_negative,0.4828483903356236,model_autofill,True
এতো কেবল শুরু,,,,Sarcastic_negative,0.5281149072063575,model_autofill,False
ওদের পুরোনো সবাব।,,,,Sarcastic_negative,0.2929200469178639,auto_second_pass_kept,True
গাদ্দারী শুরু করে দিলেন এত তাড়াতাড়ি,,,,Sarcastic_negative,0.391948009431389,auto_second_pass_kept,True
ekdom tik ace,,,,Sarcastic_negative,0.3923865963300019,auto_second_pass_kept,True
অবৈধভাবে আসছে শপথ না নিলে বাসায় চলে যাক,,,,Sarcastic_negative,0.3696339979280085,auto_second_pass_kept,True
রক্তের সাথে গাদ্দারী,,,,Negative,0.7315866168910881,model_autofill,False
বাহ!অসাধারণ।,,,,Sarcastic_negative,0.4944182833072683,model_autofill,True
দে লাড়া,,,,Sarcastic_negative,0.4376542331742634,model_autofill,True
গাদ্দারি শুরু,,,,Sarcastic_negative,0.4369712284149729,model_autofill,True
জুলাইয়ের সাথে বিএনপির গাদ্দারী শুরু।,,,,Negative,0.7703040105844403,model_autofill,False
গনতান্ত্রিক দেশে জনগণের রায় কিভাবে বাতিল হয়?,,,,Sarcastic_negative,0.6793891471509643,model_autofill,False
"যদি হয় তাহলে এই প্রহসনের ইঞ্জিনিয়ারিং নির্বাচনও বাতিল করতে হবে""""",,,,Neutral,0.4973744536113096,model_autofill,True
ওরা ভালো চায়না তাহলে হ্যাঁ ভোট দিতে বলছে কেন,,,,Sarcastic_negative,0.3737049488963904,auto_second_pass_kept,True
চাদাবাজ টু পল্টিবাজ,,,,Sarcastic_negative,0.5802335382944236,model_autofill,False
জনগণের বিরুদ্ধে অবস্থান নেওয়া মোটেই কাম্য নয়।,,,,Sarcastic_negative,0.5377629610348886,model_autofill,False
প্রমান পাইছেন ত-নৌকার ধানের শীষ দুই সাপের একই বিষ,,,,Sarcastic_negative,0.7472038667045304,model_autofill,False
জে ফলটি,,,,Sarcastic_negative,0.3751669213478774,auto_second_pass_kept,True
লন্ডনের টিকিট কেটে রাখেন।সময় ঘনিয়ে এসেছে।,,,,Sarcastic_negative,0.5891915087411871,model_autofill,False
ভোট দিয়ে কাকে ক্ষমতায় তুললাম আফসোস হচ্ছে,,,,Positive,0.3544824266979336,auto_second_pass_kept,True
"আমি আগ থেকেই জানি,প্রথমে তারা সংবিধানের দোহাই দিত,বাধ্য হয়ে গণভোটে রাজি হয় বিশ্বাস ঘাতকতা করার জন্য, তারা গণভোট আর নির্বাচন একসাথে করেছে নির্বাচিত হওয়ার পর যা করার করতে পারে মত।",,,,Positive,0.6927512811067413,model_autofill,False
"জানতাম খাম্বার দল এটাই করবে,,এরা কিছুদিন পরে আওয়ামী লীগ কেও ফিরিয়ে আনবে।",,,,Negative,0.5874435745321371,model_autofill,False
জুলাই ব্যবহার করে ক্ষমতায় যাওয়া শেষ। এখন আর শহীদের আকাঙ্ক্ষা দিয়ে কি হবে? সংস্কার দিয়ে কি হবে?এখন ক্ষমতা উপভোগের সময়,,,,Positive,0.5969485780726088,model_autofill,False
এটাই হওয়ার কথা ছিল,,,,Positive,0.6576104154051602,model_autofill,False
অবৈধ নির্বাচন,,,,Sarcastic_negative,0.7863587916745919,model_autofill,False
মাএ ২ বছর থাকতে পারবে,,,,Negative,0.5225541081465145,model_autofill,False
খুব ভালো আরো তো বাকি যারা ভোট দিছে তারা বুঝুক কাদের হাতে ক্ষমতা গেছে,,,,Positive,0.7182473784526514,model_autofill,False
ওরা আম্লিগের পক্ষের শক্তি তাদেরকে বাংলার সাহসী জুলাই যোদ্ধারা রূখে দিবে ইনশাআল্লাহ।,,,,Positive,0.6150436569295293,model_autofill,False
গণভোট যদি কার্যকর হয় তাহলে কেউ দশ বছরের বেশি প্রধানমন্ত্রী থাকতে পারবে না। কিন্তু বিএনপি চাচ্ছে সারাজীবন ক্ষমতায় থাকার জন্য তাই তারা গণভোটকে অস্বীকার করেছে। গণভোটের ৪৭ টি কার্যক্রম আছে প্রত্যেকটা কার্যক্রম দেশ এবং জনগণের পক্ষে আর এই জন্যই তারা সেটা কে অস্বীকার করে নিজেদের আন্ডারে রাষ্ট্র পরিচালনা করতে চাচ্ছে।,,,,Negative,0.5240213441085437,model_autofill,False
৭১ এর সংবিধান মুছে রাজাকারদের সংবিধান অনুযায়ী পড়বে,,,,Sarcastic_negative,0.4512743504456996,model_autofill,True
বি এন পি পল্টি নিবে এটা জানতাম,,,,Sarcastic_negative,0.3420667744893764,auto_second_pass_kept,True
এই দুটো নির্বাচন একই পদ্ধতিতে হয়েছে শপথ নিলে দুইটারই শপথ নিতে হবে। কোন সাংবিধানিক বৈধতায় ২৯ সালের নির্বাচন ২৬ সালে !!কোন সাংবাদিক আইনে ? হাসিনা নির্বাচিত প্রধানমন্ত্রী! হাসিনাকে ফেরত এনে তার অধিনে নির্বাচন করতে হবে,,,,Neutral,0.5141200258732658,model_autofill,False
এরা কি হ্যা ভোট দিছে? আর না ভোট দিয়ে ও কিভাবে জিতলো,,,,Positive,0.4845789322153669,model_autofill,True
দেশে আবার আন্দোলন হবে মনে হচ্ছে,,,,Neutral,0.5927809502816134,model_autofill,False
সমস্যা নাই আপনাদের ইচ্ছা,,,,Sarcastic_negative,0.7250678417174924,model_autofill,False
"তা হলে ভয়ের কিছু নাই বাংলার মানুষ ছাড় দেয় ছেড়ে দেয় না,",,,,Sarcastic_negative,0.3127470497922192,auto_second_pass_kept,True
→স্মরণ করিও আওয়ামী লীগের অবস্থার কথা।,,,,Positive,0.4907427851417738,model_autofill,True
শুরুতেই বেঈমানী,,,,Sarcastic_negative,0.3795239772713584,auto_second_pass_kept,True
"চোর হইলে যা হয় আর কি,সংস্কার শপথ করলে তো চুরি করতে পারবে না ।",,,,Negative,0.5572282026214191,model_autofill,False
বাস্তবসম্মত এবং যুক্তিযোগ্য সিদ্ধান্ত।,,,,Positive,0.4814302086948423,model_autofill,True
ছবির নাম পল্টি,,,,Sarcastic_negative,0.5195061799715742,model_autofill,False
রাষ্ট্রর দায়িত্ব গ্রহণ করতে গিয়ে কেউ কি চাইবে রাষ্ট্রদ্রোহী হতে,,,,Negative,0.4326864830090051,model_autofill,True
সবাই তৈরি থাকেন আবার জুলাই আসতেছে,,,,Negative,0.4578609107594843,model_autofill,True
এত না ভোট কে দিয়েছে এখন দেখছেন।,,,,Negative,0.3451071600289349,auto_second_pass_kept,True
তাহলে হাসু আপুর কি দোষ ছিলো?,,,,Sarcastic_negative,0.4221187043164396,model_autofill,True
ফ্যাসিবাদের থেকে আমরা মুক্তি পাব না।আর কত রক্ত দিলে এদেশের মানুষের মুক্তি হবে আর কত লাস চাও। জাতির এক বেইমান মুনাফেক ইউনুস কে বিশ্বাস করে ছাত্র জনতা বসিয়েছিল আবার যদি রক্ত দিতে হয়। এই রক্তের স্র কোথায় গিয়ে থামবে হয়তো আমরা জানিনা স্পষ্ট বলতে পারি বাংলাদেশ থেকে রক্তের দাগ ভারতে গিয়েও পড়বে হে আল্লাহ রহম কর আরেকটা জুলাইয়ের জন্য তৈরি হতে হবে,,,,Negative,0.7416458162873342,model_autofill,False
জনগণ এইবার বুঝতে পারবে সত্যি কারের রাজাকার কারা মির্জাফর কারা,,,,Negative,0.4655725495113331,model_autofill,True
"এটি একটা গাদারি করা হলো। বাংলাদেশ আর কখনো শান্তি থাকবে না মনে হয়। গাদ্দারির পরিনতি খুব ভয়াবহ হবে, এটা কি দেশের মানুষ আশা করেন।",,,,Positive,0.4054102061478363,model_autofill,True
"হুম,তাহলে ঘুষ কেমনে খাবে",,,,Sarcastic_negative,0.4601997316634152,model_autofill,True
আসল রুপ দেখা যাচ্ছে।।,,,,Sarcastic_negative,0.397893963486233,model_autofill,True
হাসিনার মতো পালানোর বন্দোবস্ত করে পেলেন।।,,,,Sarcastic_negative,0.4704549530999786,model_autofill,True
বিএনপির এই আচরণে স্পষ্ট যে নির্বাচনে কারচুপি হয়েছে কারণ বিএনপি হে ভোট দেই নাই,,,,Negative,0.9307688855903457,model_autofill,False
সবাই দুর্নীতিবাজ করবে সে জন্য,,,,Positive,0.6678012897806803,model_autofill,False
তাহলে তো চুরি করতে অসুবিধা হবে,,,,Neutral,0.669987289922029,model_autofill,False
