Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
উন্নয়ন উননয়ন,,,,Sarcastic_negative,0.4310756274697117,model_unified_fill,True
বিদ্যাসাগরেরা একটু সাগরে সাতরাক সম্যসা কি,,,,Sarcastic_negative,0.40691551007916676,model_unified_fill,True
এখানে একটু সমঅধিকার চাওয়া যেত না? এক ভ্যানে মেয়েরা ছেলেদের টেনে নিত আরেক ভ্যানে ছেলেরা মেয়েদের।,,,,Positive,0.5267923325653545,model_unified_fill,False
পুরা দেশটাই সমুদ্র,,,,Sarcastic_negative,0.35386962463291133,model_unified_fill,True
আল্লাহর দয়া হউক,,,,Negative,0.7599178559561814,model_unified_fill,False
আমি ইসলামিক ভিডিও সারি সবাই পেজতা থেকে ঘুরে আসবেন,,,,Negative,0.5490270920821899,model_unified_fill,False
আল্লাহ হেফাজত করুন আমিন,,,,Negative,0.6655474204733023,model_unified_fill,False
"পটল কুমার, ভ্যানওয়ালা",,,,Sarcastic_negative,0.4963419501055333,model_unified_fill,True
এমন পরিস্থিতি তে ক্লাস বন্ধ রাখলেই তো হয়,,,,Sarcastic_negative,0.501162158060997,model_unified_fill,False
আহারে কি অবস্থা মানুষের কত কষ্ট আল্লাহ তুমি সবাইকে রক্ষা করো,,,,Negative,0.5109557135582403,model_unified_fill,False
এই যদি হয় রাজধানীর অবস্থা,,,,Negative,0.46951465101908935,model_unified_fill,True
"কেনো এই কয়েক দিন,, ক্লাস না করলে কি হবে।ওরা কি পড়া লেখা করতে গেছে নাকি পানি দেখতে গেছে",,,,Sarcastic_negative,0.3866988843456292,model_unified_fill,True
সব নেতা খেতা তো ঢাবি থেকেই বের হয় তবে এই এলাকার পানি নিষ্কাশন ব্যবস্থার এই অবস্থা কেন??,,,,Negative,0.6549678773500259,model_unified_fill,False
এই সরকার কি এই দায়ি নিবে,,,,Negative,0.8647655356291252,model_unified_fill,False
বাহ বাহ এটাই ডিজিটাল বাংলাদেশ,,,,Positive,0.46116304894744486,model_unified_fill,True
ভ্যানওয়ালা কে ধন্যবাদ দেওয়া উচিত,,,,Positive,0.3937232635210543,model_unified_fill,True
আল্লাহ হেফাজত করুক,,,,Positive,0.4697594716401174,model_unified_fill,True
ডাক সু বল,,,,Positive,0.61481701270213,model_unified_fill,False
"রাজধানীতে যদি এত পানি হয়,তাহলে মানুষ কিভাবে চলাফেরা করবে",,,,Sarcastic_negative,0.5189238853772221,model_unified_fill,False
আহারে,,,,Sarcastic_negative,0.6537611940207275,model_unified_fill,False
খরার সময় tsc তে বইয়া গাজা খায় আর বৃষ্টির ভিতর ক্লাস করতে জায় উফ সেই তো,,,,Sarcastic_negative,0.4332099267896848,model_unified_fill,True
Bhalo kaj,,,,Sarcastic_negative,0.47281732299654894,model_unified_fill,True
ঢাবির বাস ডুবে গেছে,,,,Sarcastic_negative,0.49088839780618865,model_unified_fill,True
অসাধারণ ভিডিও,,,,Sarcastic_negative,0.5118175673638661,model_unified_fill,False
কী বেহাল অবস্থা আমাদের,,,,Negative,0.5711846339268157,model_unified_fill,False
আলহামদুলিল্লাহ আমার গ্রামের মানুষ ভাল আছি,,,,Negative,0.5065712141169588,model_unified_fill,False
জুলাই,,,,Neutral,0.36523153026837435,model_unified_fill,True
আল্লাহ সবাইকে রক্ষা করো,,,,Negative,0.7103002139963825,model_unified_fill,False
এনজয় দা বেস্ট,,,,Sarcastic_negative,0.4858437362896413,model_unified_fill,True
এই বৃষ্টি তে ভার্সিটি যাবার দরকার কি????,,,,Negative,0.7336495716418479,model_unified_fill,False
Murkha Sarkar. Holiday gusana kara uchit,,,,Sarcastic_negative,0.5673411257479273,model_unified_fill,False
বাংলাদেশের ডেনেজ ব্যবস্থা,,,,Sarcastic_negative,0.44677074511436815,model_unified_fill,True
নৌকা লাগবে মনে হয়,,,,Sarcastic_negative,0.6562211679832979,model_unified_fill,False
"আমাদের দেশের সবকিছুই মনে হয়,গিনিসবুকে ঠাই পাবে।",,,,Negative,0.4407061472201175,model_unified_fill,True
অথচ দায়িত্বপ্রাপ্ত অনেকেই বলছেন সারা ঢাকা শহরে অনুরূপ আলামত চোখে পড়েনি! চোখকে বিশ্বাস করাও কঠিন! এই ঘটনায় কর্তৃপক্ষের মতামত কী?,,,,Negative,0.5811999811396186,model_unified_fill,False
অস্থায়ী নৌকা সার্ভিস হলে ভালো হবে,,,,Neutral,0.8525546357532882,model_unified_fill,False
"এই জায়গাটি ভালো করে এক ঘন্টা বৃষ্টি হলেই এমনিতে ডুবে যায়,? এই জায়গাটুকু অনেক নিচু. এইখানে ছাত্রী হল থেকে নীলক্ষেত পর্যন্ত পানি ভরে যায়.?",,,,Negative,0.7097376638677863,model_unified_fill,False
Milon ki dekhena,,,,Sarcastic_negative,0.5994505450769901,model_unified_fill,False
ডাকসুর আয়োজন করছে চারটা ভ্যান। এটা বলতে কষ্ট হয় মনে হয় আপনাদের,,,,Sarcastic_negative,0.5511633671741195,model_unified_fill,False
Besi kore moyla aborjona rastay felle emon poristhiti hobei,,,,Sarcastic_negative,0.7672455810654322,model_unified_fill,False
ইউরোপে একটু বেশি রোদ পড়লেই প্রতিষ্ঠান বন্ধ আর বাংলাদেশে বিশ্ববিদ্যালয়ের উপর দিয়ে বন্যার পানি গেলেও ক্লাস চলবে,,,,Positive,0.3897252532406196,model_unified_fill,True
"And they still say ""we don't need men""",,,,Neutral,0.4183605302584487,model_unified_fill,True
এরূপ পানিতে বাস চালিয়ে নিয়ে যাওয়া কি সমীচীন ছিল?,,,,Sarcastic_negative,0.756385959207615,model_unified_fill,False
নিউ মার্কেট দিয়ে প্রতিদিন আসা যাওয়া করতেছি এত পানি তো নিউমার্কেটে দেখি নাই,,,,Sarcastic_negative,0.5524396292310937,model_unified_fill,False
আ হা রে ---!!,,,,Sarcastic_negative,0.42319174446073804,model_unified_fill,True
class exam cancel korle valo hoto..,,,,Sarcastic_negative,0.6012710348671615,model_unified_fill,False
সব পড়াশোনা আজকেই শেষ করে ফেলবে,,,,Neutral,0.31050717150043233,model_unified_fill,True
"গড় ডা ডা যা,",,,,Sarcastic_negative,0.3735053811828082,model_unified_fill,True
Hayre sonar Bangladesh,,,,Sarcastic_negative,0.6968782017737482,model_unified_fill,False
Kal to new market thika aslam pani chilo na to tokhon,,,,Sarcastic_negative,0.5162011490825811,model_unified_fill,False
You have any,,,,Sarcastic_negative,0.6353677552936786,model_unified_fill,False
এতো পানি,,,,Sarcastic_negative,0.8273814744684457,model_unified_fill,False
করুন অবস্থা।,,,,Positive,0.47050391490740306,model_unified_fill,True
এতো খারাপ আবহাওয়া ২/১ দিন ক্লাস না করলে কি সমস্যা হয়?।,,,,Sarcastic_negative,0.6405852404609552,model_unified_fill,False
কাল ঢাকায় যে বৃষ্টি হয়েছে ঐ বৃষ্টির মধ্যে বের হতে হবে কেন,,,,Neutral,0.7181193157649317,model_unified_fill,False
এর মধ্যে বিশ্ববিদ্যালয়ে যেতেই হবে ?,,,,Neutral,0.6811496975576465,model_unified_fill,False
আন্দোলন করো ভাই। কোটা না মেধা??,,,,Positive,0.28883044594070445,model_unified_fill,True
Keep Our Environment Clean,,,,Sarcastic_negative,0.37904455872123316,model_unified_fill,True
"কি সুন্দর ,নারীরা ভ্যানে বসে আছেন আর পুরুষরা ভ্যান চালাতে সাহায্য করছেন",,,,Negative,0.3957602019286381,model_unified_fill,True
Ki ekta obosta,,,,Sarcastic_negative,0.569010351516011,model_unified_fill,False
এতো চুলকানি কেন? বৃষ্টিতে ক্লাস করে কোন রাষ্ট্র উদ্ধার করবে?,,,,Positive,0.3618358709958632,model_unified_fill,True
"চাকরি করে খাওয়া না লাগলে, এমন দিনে হুদাই বের হওয়া মানেই নাটক৷",,,,Positive,0.4703832709837497,model_unified_fill,True
আর আমারা যেদিন গেলাম...Snigdha Rahman,,,,Sarcastic_negative,0.38561495512766997,model_unified_fill,True
Kamon Jani Ami gender discrimination ta daktachi. Mustakim Sakin Prodipto Das Farhan Ikbal Siam,,,,Sarcastic_negative,0.5087971101999099,model_unified_fill,False
প্ল্যান !,,,,Sarcastic_negative,0.52921959099702,model_unified_fill,False
"Moinuddin Ahad আচ্ছা তুই এটা মিস করতেছিস, বুঝলাম",,,,Sarcastic_negative,0.49157558475065,model_unified_fill,True
জীবনে যারা কলেজে ক্লাসে আসেনি আজ তারা আসবে কারণ ভাইরাল হওয়া যাবে,,,,Sarcastic_negative,0.46564458463601105,model_unified_fill,True
এরা তাদের বাচ্চাদেরকে বলতে পারবে আমরা নদী পার হয়ে ঝড় বৃষ্টিতে পড়তে যেতাম,,,,Negative,0.8324069367264952,model_unified_fill,False
Khali ki maiya go niya jaibo,,,,Sarcastic_negative,0.5348150538629717,model_unified_fill,False
নৌকা প্রয়োজন,,,,Sarcastic_negative,0.6050754415176356,model_unified_fill,False
We have never seen the 70s before any water flood in the streets?!,,,,Neutral,0.45855923467065446,model_unified_fill,True
চমৎকার,,,,Negative,0.4104575309926834,model_unified_fill,True
সারমার তলা বাচলো,,,,Sarcastic_negative,0.44829923093721824,model_unified_fill,True
আহা কি আনন্দ,,,,Sarcastic_negative,0.6899120786906171,model_unified_fill,False
Ami to ILET er orjon bus mone korchi,,,,Sarcastic_negative,0.5637006313731278,model_unified_fill,False
"ঢং করতে বাহির হইছে আরো বাপ্ মায়ের টেনশন বাড়াই দিবে। দুই এক সপ্তাহে না গেলে কি হবে। জজ, বেরিস্টার, হইবো সব। বৃষ্টি তে মজা নিতে বাহির হইছে সব।",,,,Sarcastic_negative,0.33709956154367215,model_unified_fill,True
আজ কি ভার্সিটি যাইতেই হবে,,,,Neutral,0.8280156257078423,model_unified_fill,False
এই ভাবে কি যাইতেই হবে? এমনিতেই ক্লাস বাদ দিয়া সারা বছর যেখানে সেখানে থাকে আর আজ!!!,,,,Negative,0.5982880903152443,model_unified_fill,False
আজকে এই রাস্তা দিয়ে আমিও এভাবে ভ্যানে করে গেছি,,,,Negative,0.5580856581327963,model_unified_fill,False
বন্যা,,,,Sarcastic_negative,0.7194919433632292,model_unified_fill,False
নতুন দেশ,,,,Sarcastic_negative,0.5124499993336556,model_unified_fill,False
Ajke pore ultai felbe..eto bristi tao era university ase,,,,Sarcastic_negative,0.5867866599998406,model_unified_fill,False
প্রেম মরা জলে ডোবে না। চল সবাই।। ভার্সিটিতে যাই।।,,,,Negative,0.45926399787226474,model_unified_fill,True
Muhammad Nazmus Saqib কিরে কঠিন অবস্থা ঢাকায়,,,,Sarcastic_negative,0.5329236991024915,model_unified_fill,False
যে বৃষ্টি হয়েছে তাতে নীলক্ষেত কেন সব এলাকা ডুবে গেছে,,,,Sarcastic_negative,0.41095532234008675,model_unified_fill,True
Beautiful!,,,,Sarcastic_negative,0.43273654479132295,model_unified_fill,True
We did the same once,,,,Sarcastic_negative,0.40268088750076086,model_unified_fill,True
সুবহান আল্লাহ।,,,,Negative,0.6529886713546448,model_unified_fill,False
এটা কোন দেশ।শুধু কি নিম্ন অঞ্চলের মানুষ পানি খাবে। রাজধানী বাসি কিছু পানি খেয়র মজা নিক।,,,,Sarcastic_negative,0.3703816875767939,model_unified_fill,True
Khamba Tarek zindabad,,,,Sarcastic_negative,0.6382840810467414,model_unified_fill,False
এখন ঠিক আছে।,,,,Positive,0.5389329273353756,model_unified_fill,False
"যারা গিয়েছে তাদের এক্সাম ছিল, stupids",,,,Positive,0.3297287134198278,model_unified_fill,True
ভাসুরের নাম নেওয়া নিষেধ,,,,Sarcastic_negative,0.5490507913341911,model_unified_fill,False
Ki je Ekta feel re bhai wether ta oh sundor,,,,Sarcastic_negative,0.6103866814413683,model_unified_fill,False
ডিজিটাল বাংলাদেশ বলে কথা। মিডিয়া আর নেতারা যেভাবে দেশ কে তুলে ধরে মাঝে মাঝে তাতে তো আমরা মহাকাশে বসবাস করি।।।,,,,Positive,0.9693742556294789,model_unified_fill,False
"Govt. er uchit sokol govt. & Private office, school & college koyekdin er Jonno chuti deya",,,,Sarcastic_negative,0.6262574546610263,model_unified_fill,False
আমার বাসার পাশেই।,,,,Negative,0.8130739125089802,model_unified_fill,False
বৃষ্টির মধ্যে নাটক করতে বেরো হয়েছে।,,,,Sarcastic_negative,0.7289115871417852,model_unified_fill,False
"আলহামদুলিল্লাহ,হে আল্লাহ, তুমি তোমার রহমতের বৃষ্টি বাড়িয়ে দাও",,,,Negative,0.48172639097759684,model_unified_fill,True
শিক্ষা মন্ত্রী গোটা ঢাকায় পানি খুঁজে পায়নি,,,,Sarcastic_negative,0.4360156569049198,model_unified_fill,True
পাছা ভিজলে সমস্যা নাই মাথা ভিজা যাবে না,,,,Negative,0.38180771840940864,model_unified_fill,True
era bolte parbe bacchader ke … gola poriman pani te o tara varsity gese,,,,Sarcastic_negative,0.6152318416553817,model_unified_fill,False
আলহামদুলিল্লাহ মহান আল্লাহ চাইলে সব কিছু দেখাতে পারেন,,,,Negative,0.517123639618939,model_unified_fill,False
কি অবস্থা হয়ছে ঢাকা,,,,Sarcastic_negative,0.45068984805135043,model_unified_fill,True
"এরাই তো খেদমত করতে পারে, এদের দ্বারা দেশের পরিবর্তন আসবে ইনশাআল্লাহ",,,,Positive,0.4207980459529654,model_unified_fill,True
আজ কলেজে যাইতে হবে কেন? এদের জন্য এই দূযোগ,,,,Neutral,0.4068402484553721,model_unified_fill,True
এতো কষ্ট কোরে পড়ার কি আছে সই থালা বাসন তো মাজতেই হয়।,,,,Sarcastic_negative,0.43899638855926254,model_unified_fill,True
বিশ্ব বিদ্যালয় কিছু দিন বন্ধ দিলেই তো হয়,,,,Sarcastic_negative,0.7270568159668372,model_unified_fill,False
আমার শরম শরম করে রে...,,,,Negative,0.3802090163307335,model_unified_fill,True
এটা মানবতা।একজনের উপকার করা অনেক বেশি সওয়াবের কাজ।,,,,Positive,0.48644550849149887,model_unified_fill,True
"সোনার বাংলাদেশ, বাংলাদেশের সব সরকারের গুষ্টি কিলাই",,,,Positive,0.6134770603117539,model_unified_fill,False
Tao class off korenna hae?,,,,Sarcastic_negative,0.6051332004208642,model_unified_fill,False
ইশ!! চৈতালি এর দিন গুলো,,,,Sarcastic_negative,0.7586004658939888,model_unified_fill,False
Afra Anisa ajk ektu jeye dekhe ashtam,,,,Sarcastic_negative,0.5455330847082711,model_unified_fill,False
আমাদের সময়ও এরকম হয়েছে,,,,Negative,0.39833680221064954,model_unified_fill,True
K bolse ajk basha theke ber hote!,,,,Sarcastic_negative,0.4234263797686768,model_unified_fill,True
আহ পড়াশোনার কি নেশা,,,,Sarcastic_negative,0.6413099810760796,model_unified_fill,False
"নারী পুরুষ সমান অধিকার, নারীররা কেন ভ্যানে চড়ে আছে , নরীদেরও উচিত ভ্যান চালানো",,,,Negative,0.3897739689254683,model_unified_fill,True
১০/১৫ দিন বন্ধ দিলেই হয়।,,,,Sarcastic_negative,0.6754901799852374,model_unified_fill,False
আহা ৬ বছর বৃষ্টি তে আমার যে পরিমান কষ্ট হয়ে ছিলো,,,,Negative,0.4280039026896491,model_unified_fill,True
হায়রে মানবতা যেই ছেলে উদ্ধার করতেছে তার মাথায় ছাতা দেওয়ার মতন একটা লোক নাই ছাতার নিচে একটু জায়গা হলো না তার আফসোস,,,,Sarcastic_negative,0.4626380213094221,model_unified_fill,True
নিউমার্কেট নদী!,,,,Sarcastic_negative,0.4469099867858248,model_unified_fill,True
"Akon kico boat namano dorkar, Italy roam nogore,",,,,Sarcastic_negative,0.49987045155509885,model_unified_fill,True
এটা ডাকসুর VP সাদিক কাইয়ুমের কাজ - ম্যানশন করলে TRP কমে যাবে,,,,Negative,0.5733059567096882,model_unified_fill,False
এত উন্নয়ন,,,,Sarcastic_negative,0.5805568984978547,model_unified_fill,False
ভার্সিটি অফ রাখলে অথোরিটির কি এমন ক্ষতি হতো?,,,,Negative,0.5277732965751101,model_unified_fill,False
Class of kore delai hoi,,,,Sarcastic_negative,0.6971346715182645,model_unified_fill,False
